"temperature_2m","windspeed_100m","sin_wd_100","Power"
1.9,2.42,-0.4067366430758,0.0928
1.3,2.15,-0.374606593415912,0.0918
1.3,1.91,-0.104528463267653,0.0907
1.9,1.26,0.309016994374947,0.0897
2.1,0.71,0.707106781186547,0.0886
2.2,0.58,0.857167300702112,0.0876
2,1.03,0.484809620246337,0.0866
1.8,2.1,-0.0523359562429436,0.0855
0.9,2.64,-0.484809620246337,0.0845
-0.1,2.84,-0.629320391049838,0.0834
0.1,2.86,-0.587785252292473,0.0824
3,2.79,-0.3583679495453,0.0814
7.1,2.01,-0.104528463267653,0.0803
10.9,1.73,0.17364817766693,0.0793
14.2,2.09,0.292371704722737,0.0782
16.5,2.46,0.453990499739547,0.0772
18,3.22,0.438371146789077,0.0761
18.7,3.18,0.224951054343865,0.0751
18.4,3.85,0.469471562785891,0.0741
17,4.65,0.422618261740699,0.073
13,5.68,0.469471562785891,0.0965
11.8,6.39,0.342020143325669,0.1444
10.7,6.55,0.325568154457157,0.1924
10,7.06,0.3583679495453,0.2403
11.3,7.89,0.374606593415912,0.2883
12.2,8.83,0.275637355816999,0.3362
13.2,9.39,0.241921895599668,0.3842
13.8,9.77,0.309016994374948,0.4322
14.1,9.62,0.3583679495453,0.4801
14.5,11.8,0.309016994374948,0.5281
14.4,11.58,0.292371704722737,0.576
13.6,11.48,0.224951054343865,0.5899
14.6,12.36,0.156434465040231,0.5696
14.7,12.59,0.121869343405148,0.5494
15.6,12.9,0.121869343405148,0.5291
17.4,13.7,0.0174524064372834,0.5089
19.9,13.81,-0.0348994967025009,0.4886
23.3,10.41,-0.342020143325669,0.4684
28.5,10.41,-0.275637355816999,0.4875
31.5,10.26,-0.4067366430758,0.5461
35.8,9.9,-0.573576436351046,0.6046
41,8.07,-0.829037572555042,0.6631
42.4,8.97,-0.857167300702112,0.7217
40.8,10.09,-0.939692620785908,0.7802
41.3,11.8,-0.939692620785908,0.8099
39.3,13.11,-0.874619707139396,0.8106
37.2,11.71,-0.857167300702112,0.8113
36,12.29,-0.838670567945424,0.812
34.6,11.72,-0.891006524188368,0.8128
33,12.44,-0.874619707139396,0.8135
32.2,13.38,-0.848048096156426,0.8142
30.6,12.32,-0.809016994374948,0.815
28.4,11.9,-0.829037572555042,0.8157
26.1,11.83,-0.866025403784439,0.8164
25.1,11.63,-0.882947592858927,0.8171
24.6,11.46,-0.913545457642601,0.7614
22.5,10.24,-0.898794046299167,0.6493
21.8,9.28,-0.927183854566787,0.5371
20.8,8.2,-0.961261695938319,0.425
22.7,6.71,-0.998629534754574,0.3129
26.7,5.46,-0.970295726275996,0.2007
30.2,5.6,-0.999390827019096,0.0886
31.6,6.5,-0.92050485345244,0.1037
30.7,7.26,-0.615661475325658,0.2462
28.2,8.08,-0.587785252292473,0.3888
23.6,9.17,-0.469471562785891,0.5312
19.8,10.43,-0.484809620246337,0.6738
16.9,12.49,-0.573576436351046,0.8162
9.1,13.3,-0.587785252292473,0.8815
7.7,12.34,-0.64278760968654,0.8694
6.6,11.95,-0.629320391049838,0.8574
5.6,11.86,-0.601815023152048,0.8453
4.6,12.04,-0.559192903470747,0.8333
3.3,11.71,-0.515038074910054,0.8212
1.8,11.49,-0.515038074910054,0.8092
0.2,10.93,-0.544639035015027,0.7972
-0.8,10.4,-0.573576436351046,0.7851
-1.7,10.16,-0.587785252292473,0.7731
-2.6,9.76,-0.615661475325658,0.761
-3.2,9.76,-0.615661475325658,0.7338
-5.2,9.12,-0.615661475325658,0.6912
-5.7,8.56,-0.601815023152048,0.6488
-6.1,8.21,-0.669130606358858,0.6062
-5.2,8.41,-0.707106781186548,0.5638
-3.2,8.22,-0.656059028990507,0.5212
-0.9,7.58,-0.656059028990507,0.4788
1.3,6.86,-0.681998360062498,0.4302
3.2,6.37,-0.669130606358858,0.3756
4.7,6.01,-0.694658370458998,0.321
5.5,5.87,-0.719339800338651,0.2665
5.5,5.45,-0.719339800338651,0.2119
4.4,4.88,-0.694658370458998,0.1573
1.2,3.89,-0.669130606358858,0.1466
-0.4,2.97,-0.743144825477395,0.1798
-1.2,2.42,-0.992546151641322,0.213
-1,3.01,-0.997564050259824,0.2461
-0.8,3.58,-0.92050485345244,0.2793
-0.8,4.24,-0.829037572555042,0.3125
-0.6,4.81,-0.681998360062498,0.3457
-0.1,5.44,-0.587785252292473,0.3789
0.2,6.19,-0.559192903470747,0.412
0.6,6.4,-0.484809620246337,0.4452
1,6.84,-0.453990499739547,0.4784
1.7,7.21,-0.4067366430758,0.4833
0.6,6.81,-0.17364817766693,0.46
0.5,7.24,-0.190808995376545,0.4367
1.9,7.47,-0.20791169081776,0.4134
4.5,8.16,-0.190808995376545,0.3901
8.7,7.41,-0.17364817766693,0.3667
12.7,6.57,-0.224951054343865,0.3434
16.6,5.87,-0.241921895599668,0.3068
20,4.93,-0.309016994374947,0.2569
22.7,3.97,-0.559192903470747,0.2071
24.4,3.89,-0.743144825477394,0.1572
25.5,3.35,-0.984807753012208,0.1073
22.2,2.55,-0.898794046299167,0.0574
22.7,1.6,-0.997564050259824,0.0399
17.3,1.97,-0.913545457642601,0.0547
14.8,4.66,-0.258819045102521,0.0694
13.2,6.71,-0.0523359562429444,0.0842
11.2,4.96,-0.156434465040231,0.099
10.5,5.25,0.139173100960065,0.1138
10.9,6.31,0.258819045102521,0.1285
10.4,6.53,0.453990499739547,0.1433
9.1,6.68,0.629320391049837,0.1581
8.9,5.49,0.838670567945424,0.1728
8.6,5.97,0.857167300702112,0.1876
8.2,5.8,0.809016994374947,0.233
8.4,6.41,0.92050485345244,0.3091
8.3,7.19,0.848048096156426,0.3852
6.9,8.91,0.573576436351046,0.4612
5.5,8.26,0.615661475325658,0.5373
5.7,7.45,0.642787609686539,0.6134
5.5,8.79,0.559192903470747,0.6895
5.8,9.99,0.309016994374947,0.7286
4.6,10.1,0.275637355816999,0.7309
4.6,9.74,0.292371704722737,0.7331
4.1,9.83,0.207911690817759,0.7354
2.6,9.95,0.17364817766693,0.7376
1,9.69,0.139173100960065,0.7399
-1.4,9.6,0.0174524064372835,0.7436
-2.6,9.92,-0.0697564737441256,0.7487
-3.7,9.63,-0.17364817766693,0.7538
-4.5,9.63,-0.258819045102521,0.759
-5,9.18,-0.275637355816999,0.7641
-5.2,8.25,-0.325568154457157,0.7692
-4.7,8.37,-0.484809620246337,0.7744
-5.5,7.43,-0.484809620246337,0.7795
-5.5,7.31,-0.64278760968654,0.7847
-5.6,8.35,-0.73135370161917,0.7898
-6.3,8.89,-0.777145961456971,0.7949
-7.1,9.4,-0.788010753606722,0.7973
-9.3,9.88,-0.809016994374948,0.7968
-10.2,10.22,-0.857167300702112,0.7963
-10.6,10.34,-0.90630778703665,0.7959
-8.9,10,-0.961261695938319,0.7954
-5.4,10.14,-0.965925826289068,0.7949
-1.7,10.02,-0.978147600733806,0.7945
1.9,9.59,-0.99026806874157,0.7724
4.9,8.73,-0.996194698091746,0.7288
7.4,8.1,-0.999847695156391,0.6851
9,7.86,-0.992546151641322,0.6414
9.4,8.04,-0.981627183447664,0.5978
8.5,7.65,-0.956304755963035,0.5541
3,8.47,-0.92050485345244,0.5117
2.1,9.17,-0.90630778703665,0.4706
1.9,9.75,-0.882947592858927,0.4295
1.9,9.86,-0.866025403784438,0.3884
1.6,9.86,-0.798635510047293,0.3472
1.9,10.3,-0.809016994374947,0.3061
2.4,9.96,-0.809016994374947,0.265
2.3,8.85,-0.848048096156426,0.2239
2.3,6.69,-0.819152044288992,0.1828
3.1,6.09,-0.866025403784438,0.1417
4.2,5.53,-0.974370064785235,0.1006
4.4,5.44,-0.809016994374948,0.0969
3.6,7.22,-0.515038074910054,0.1308
0.6,7.02,-0.342020143325669,0.1646
-1.5,7.66,-0.4067366430758,0.1985
-0.4,8.47,-0.5,0.2324
1.9,8.58,-0.529919264233205,0.2662
3.7,8.91,-0.484809620246337,0.3001
5.1,8.97,-0.515038074910054,0.3288
5.8,9.18,-0.544639035015027,0.3524
5.8,9.16,-0.587785252292473,0.376
5.7,8.89,-0.629320391049838,0.3995
4.8,8.67,-0.629320391049838,0.4231
3.4,8.17,-0.64278760968654,0.4467
-1.1,7.64,-0.719339800338651,0.4404
-1.5,8.31,-0.766044443118978,0.4042
-2,8.39,-0.777145961456971,0.3679
-2.6,8.2,-0.788010753606722,0.3317
-3.1,8.02,-0.809016994374948,0.2955
-3.5,7.38,-0.838670567945424,0.2592
-4,6.89,-0.945518575599317,0.223
-4.3,6.81,-0.984807753012208,0.1868
-4.4,6.4,-0.970295726275997,0.1506
-4.5,6.02,-0.965925826289068,0.1143
-4.9,5.2,-0.92050485345244,0.0781
-5.9,4.07,-0.882947592858927,0.0664
-7.4,3.98,-0.882947592858927,0.0793
-7.1,5.95,-0.669130606358858,0.0922
-6.2,7.41,-0.529919264233205,0.1051
-2.4,7.44,-0.515038074910054,0.118
2.8,5.95,-0.484809620246337,0.1309
7.2,6.4,-0.422618261740699,0.1438
10.5,6.5,-0.390731128489274,0.1775
13.3,6.26,-0.342020143325669,0.2321
15.3,6.29,-0.309016994374947,0.2866
16.1,6.67,-0.325568154457157,0.3411
16.1,6.99,-0.4067366430758,0.3957
15.4,6.78,-0.374606593415912,0.4502
10,6.25,-0.642787609686539,0.4892
12.4,6.63,-0.996194698091746,0.5126
12.6,7.49,-0.945518575599317,0.536
9.7,11.55,-0.656059028990507,0.5594
6,11.5,-0.601815023152048,0.5828
4,10.95,-0.629320391049838,0.6062
3.1,10.48,-0.615661475325658,0.6297
2.2,9.62,-0.615661475325658,0.6531
1,9.15,-0.64278760968654,0.6765
-0.1,8.77,-0.73135370161917,0.6999
-1.2,8.18,-0.819152044288992,0.7233
-2,7.69,-0.898794046299167,0.6855
-3.7,7.67,-0.927183854566787,0.5866
-4.4,8.07,-0.956304755963035,0.4877
-4.6,7.28,-0.961261695938319,0.3888
-1.7,6.7,-0.999847695156391,0.2898
2.7,5.08,-0.984807753012208,0.1909
6.9,4.4,-0.933580426497202,0.092
10.3,4.12,-0.874619707139396,0.0519
12.7,4.12,-0.777145961456971,0.0706
14,4.81,-0.73135370161917,0.0894
14.9,5.26,-0.777145961456971,0.1081
15.3,5.08,-0.848048096156426,0.1269
14.8,4.39,-0.866025403784438,0.1456
12,4.62,-0.927183854566787,0.1689
10.6,5.1,-0.981627183447664,0.1966
10.2,6.08,-0.987688340595138,0.2243
9.2,6.5,-0.999847695156391,0.252
7.5,7.73,-0.984807753012208,0.2798
7.2,8.29,-0.951056516295154,0.3075
7,8.03,-0.857167300702112,0.3352
6.2,7.85,-0.719339800338651,0.363
4.8,7.91,-0.573576436351046,0.3907
3.6,7.6,-0.453990499739547,0.4184
2.5,6.44,-0.544639035015027,0.4461
2.8,5.7,-0.615661475325658,0.4429
1.1,5.95,-0.453990499739547,0.4087
0.8,5.61,-0.515038074910054,0.3744
0.6,4.27,-0.358367949545301,0.3402
1.2,3.14,-0.156434465040231,0.306
2.6,2.1,-0.0523359562429444,0.2717
4.7,1.39,-0.358367949545301,0.2375
7,0.36,0.559192903470747,0.2033
8.4,0.54,0.927183854566787,0.169
9.3,1.58,0.819152044288992,0.1348
9.5,2.75,0.838670567945424,0.1006
9.1,3.54,0.707106781186547,0.0663
7.6,4.1,0.559192903470747,0.0321
3.5,4.39,0.656059028990507,0.0152
2.5,4.58,0.529919264233205,0.0158
1.2,4.66,0.258819045102521,0.0163
0.8,4.44,0.139173100960065,0.0167
0.5,5.32,0.0697564737441253,0.0172
-0.3,5.7,-0.0348994967025008,0.0177
-0.8,5.52,-0.0871557427476583,0.0182
-1.4,5.54,-0.121869343405147,0.0187
-2.6,5.9,-0.190808995376545,0.0192
-3.3,5.41,-0.469471562785891,0.0197
-4,6.08,-0.422618261740699,0.0202
-4.6,5.48,-0.358367949545301,0.0267
-5.6,5.06,-0.615661475325658,0.0391
-5.5,6.22,-0.707106781186548,0.0516
-6.1,6.52,-0.754709580222772,0.064
-3.7,6.26,-0.874619707139396,0.0764
-0.6,5.46,-0.913545457642601,0.0889
2.5,5.47,-0.857167300702112,0.1013
5.4,5.37,-0.891006524188368,0.1262
7.6,5.47,-0.951056516295154,0.1638
9.1,5.52,-0.927183854566787,0.2013
9.9,5.55,-0.92050485345244,0.2388
9.3,5.89,-0.933580426497202,0.2762
8.3,5.92,-0.978147600733806,0.3138
2.7,7.32,-0.984807753012208,0.3559
1.3,8.5,-0.987688340595138,0.4027
0.6,9.95,-0.994521895368273,0.4495
0,10.62,-0.997564050259824,0.4964
-0.8,11.16,-0.994521895368273,0.5432
-1.5,11.26,-0.978147600733806,0.59
-2.3,10.85,-0.956304755963035,0.6368
-2.8,10.55,-0.965925826289068,0.6836
-3.3,10.67,-0.984807753012208,0.7305
-3.7,10.51,-0.978147600733806,0.7773
-4.2,10.31,-0.970295726275997,0.8241
-4.5,9.87,-0.974370064785235,0.8083
-4.5,9.37,-0.961261695938319,0.7299
-4.9,9.27,-0.961261695938319,0.6514
-5.1,9.02,-0.965925826289068,0.573
-2.7,8.45,-0.994521895368273,0.4946
1,6.61,-0.998629534754574,0.4161
4.7,6.45,-0.974370064785235,0.3377
8.4,6.68,-0.956304755963035,0.3116
11.4,6.79,-0.970295726275996,0.3377
13.8,6.94,-0.978147600733806,0.3638
15,7.01,-0.970295726275996,0.3899
14.7,7.18,-0.945518575599317,0.4161
12.6,7.83,-0.891006524188368,0.4422
6.4,9.08,-0.90630778703665,0.4497
4.4,10.31,-0.92050485345244,0.4385
2.9,11.4,-0.891006524188368,0.4274
1.9,11.82,-0.913545457642601,0.4163
1.3,12.02,-0.939692620785908,0.4051
1,11.99,-0.951056516295154,0.394
2.4,11.98,-0.992546151641322,0.3829
4.8,11.42,-0.997564050259824,0.3717
4.6,10.89,-0.981627183447664,0.3606
4.8,11.02,-0.961261695938319,0.3495
5,11.59,-0.933580426497202,0.3383
4.8,11.22,-0.927183854566787,0.3476
4.3,10.68,-0.819152044288992,0.3772
3.6,10.38,-0.848048096156426,0.4068
3.6,10.69,-0.882947592858927,0.4364
6.1,10.11,-0.891006524188368,0.466
9.2,8.54,-0.838670567945424,0.4956
11.3,8.56,-0.73135370161917,0.5252
12.7,8.3,-0.656059028990507,0.5029
13.7,8.13,-0.529919264233205,0.4288
14.2,7.74,-0.422618261740699,0.3546
13.9,7.22,-0.374606593415912,0.2804
12.6,7.41,-0.358367949545301,0.2062
11.2,7.63,-0.374606593415912,0.1321
10,6.13,-0.438371146789078,0.0951
9.8,5.02,-0.390731128489274,0.0953
9.1,5.48,-0.358367949545301,0.0956
8.1,7.43,-0.342020143325669,0.0958
5.9,7.22,-0.17364817766693,0.096
2.5,7.22,-0.17364817766693,0.0963
0.4,7.47,-0.20791169081776,0.0965
-1.5,6.57,-0.224951054343865,0.0967
-2.9,6.63,-0.190808995376545,0.0969
-4,5.79,-0.17364817766693,0.0972
-4.7,5.47,-0.156434465040231,0.0974
-5.3,4.74,-0.121869343405147,0.0956
-7,4.83,-0.224951054343865,0.0917
-7,4.32,-0.224951054343865,0.0879
-7.1,2.39,-0.544639035015027,0.084
-5.2,0.9,-1,0.0802
-2.4,2.64,-0.484809620246337,0.0763
0.4,1.86,-0.587785252292473,0.0725
3,2.19,-0.4067366430758,0.0687
5.6,2.79,-0.258819045102521,0.0648
7.4,3.18,-0.224951054343865,0.061
8.3,3.11,-0.0697564737441253,0.0571
8.6,3.22,0.121869343405148,0.0533
8.2,3.83,0.258819045102521,0.0494
5.5,4.58,0.529919264233205,0.0703
5.3,5.08,0.529919264233205,0.116
5.1,5.69,0.515038074910054,0.1616
4.6,6.74,0.529919264233205,0.2073
4.9,7.26,0.5,0.253
4.8,8.1,0.309016994374948,0.2986
6.3,9.31,0.0523359562429438,0.3443
7.2,9.63,-0.0871557427476579,0.3899
7.3,9.05,-0.224951054343865,0.4356
7.1,9.62,-0.292371704722737,0.4813
7.2,9.81,-0.342020143325669,0.5269
6.8,10.08,-0.390731128489274,0.5635
8.2,9.76,-0.484809620246337,0.5911
8.2,9.6,-0.559192903470747,0.6186
8.4,9.92,-0.601815023152048,0.6461
11.2,10.22,-0.642787609686539,0.6737
15,9.77,-0.669130606358858,0.7012
19,9.48,-0.694658370458997,0.7287
23.1,10.26,-0.669130606358858,0.7452
26.6,10.82,-0.73135370161917,0.7506
28.9,11.19,-0.743144825477394,0.756
29.9,11.15,-0.766044443118978,0.7615
30,10.74,-0.777145961456971,0.7669
28.5,12.37,-0.866025403784438,0.7723
24.7,13.19,-0.898794046299167,0.775
23.6,13.88,-0.913545457642601,0.775
23.2,14.32,-0.927183854566787,0.775
23.2,14.49,-0.939692620785908,0.775
23.5,14.38,-0.965925826289068,0.775
23.9,13.85,-0.981627183447664,0.775
24.3,13.89,-0.956304755963035,0.775
24.5,13.85,-0.965925826289068,0.775
24.5,13.85,-0.965925826289068,0.775
25.2,13.51,-0.956304755963035,0.775
25.3,13.61,-0.933580426497202,0.775
25.7,13.8,-0.933580426497202,0.7718
26.9,13.89,-0.933580426497202,0.7654
25.2,13.04,-0.92050485345244,0.7589
24.9,12.4,-0.951056516295154,0.7525
28.3,11.06,-0.965925826289068,0.7461
32.6,10.53,-0.92050485345244,0.7396
37.1,8.93,-0.927183854566787,0.7332
41.5,8.34,-0.970295726275996,0.7077
44.5,8.3,-1,0.6631
46,8.02,-0.984807753012208,0.6185
46.6,7.65,-0.992546151641322,0.574
45.8,7.67,-0.992546151641322,0.5294
42.7,8.5,-0.987688340595138,0.4848
37.8,10.3,-0.999390827019096,0.4688
37.1,10.92,-0.997564050259824,0.4814
36.3,10.3,-0.999390827019096,0.494
34.7,10.27,-0.992546151641322,0.5066
33.3,10.26,-0.984807753012208,0.5192
32.3,10.33,-0.965925826289068,0.5317
31.3,10.15,-0.956304755963035,0.5443
30.8,9.8,-0.90630778703665,0.5569
30.4,9.36,-0.754709580222772,0.5695
30.7,8,-0.669130606358858,0.5821
28.4,8.82,0.0697564737441253,0.5947
24.5,8.84,0.0871557427476582,0.6193
21.7,9.21,0.034899496702501,0.656
18.5,9.8,0.034899496702501,0.6926
16.1,10,0.0174524064372835,0.7292
14.1,10.9,0.034899496702501,0.7659
13.6,11.21,0.0523359562429438,0.8025
13.6,10.5,0.0174524064372835,0.8392
12.9,9.71,-0.0348994967025008,0.8473
12.8,9.63,-0.0871557427476583,0.8268
12.5,8.91,-0.20791169081776,0.8064
12.7,9.34,-0.358367949545301,0.7859
13.2,9.46,-0.544639035015027,0.7654
10.4,9.5,-0.601815023152048,0.745
5.4,10.39,-0.629320391049838,0.7156
3.5,9.48,-0.681998360062498,0.6772
3.2,9.79,-0.766044443118978,0.6388
3.3,10.67,-0.777145961456971,0.6004
2.8,10.52,-0.809016994374948,0.562
2.8,10.55,-0.857167300702112,0.5236
2.8,10.87,-0.891006524188368,0.4852
3.4,10.63,-0.939692620785908,0.4469
3.9,10.04,-0.984807753012208,0.4085
4.2,10.2,-0.999847695156391,0.3701
4.4,10.6,-0.999390827019096,0.3317
4.2,10.36,-0.984807753012208,0.3482
2.7,10.32,-0.927183854566787,0.4196
1.8,11.29,-0.92050485345244,0.4911
1.9,12.12,-0.90630778703665,0.5625
5.7,13.06,-0.882947592858927,0.6339
10.7,11.54,-0.848048096156426,0.7054
16,11.21,-0.838670567945424,0.7768
20.5,10.74,-0.777145961456971,0.804
23.1,10.64,-0.642787609686539,0.7869
26,10.74,-0.629320391049838,0.7698
28.9,10.5,-0.642787609686539,0.7527
29.8,10.76,-0.73135370161917,0.7356
28.3,11,-0.766044443118978,0.7185
23.7,12.07,-0.766044443118978,0.704
22.1,11.79,-0.838670567945424,0.6919
21.7,10.91,-0.891006524188368,0.6799
22.3,10.38,-0.933580426497202,0.6678
22.4,9.71,-0.978147600733806,0.6558
22.3,8.93,-0.997564050259824,0.6438
21.9,8.73,-0.984807753012208,0.6317
19.9,8.5,-0.987688340595138,0.6197
18.5,7.74,-0.994521895368273,0.6076
18.2,8.22,-0.997564050259824,0.5956
17.7,9.03,-0.997564050259824,0.5835
17.3,8.76,-0.945518575599317,0.5859
17.8,8.54,-0.788010753606722,0.6027
17.2,8.7,-0.681998360062498,0.6195
17.3,8.46,-0.629320391049838,0.6362
19,8.28,-0.694658370458998,0.653
21.4,8.84,-0.788010753606722,0.6698
22.7,10.01,-0.766044443118978,0.6866
23.6,9.7,-0.798635510047293,0.6546
24.7,10.02,-0.848048096156426,0.5738
25.8,10.67,-0.866025403784439,0.4929
27.7,10.12,-0.92050485345244,0.4121
27.2,9.51,-0.965925826289068,0.3313
26,7.16,-0.965925826289068,0.2504
20.3,6.45,-0.992546151641322,0.2265
18.8,6.9,-0.999390827019096,0.2594
17.2,6.3,-0.999847695156391,0.2924
15,4.82,-0.996194698091746,0.3253
15.1,2.72,-0.809016994374948,0.3583
16.6,1.55,-0.258819045102521,0.3912
16.8,2.69,0.927183854566787,0.4242
17,5.35,0.99026806874157,0.4572
16.9,8.03,0.996194698091746,0.4901
16.5,9.44,0.984807753012208,0.5231
16.2,9.96,0.994521895368273,0.556
16.1,10.11,0.998629534754574,0.5829
16,10.15,0.945518575599317,0.6036
16.1,10.79,0.92050485345244,0.6243
15.5,9.96,0.788010753606722,0.645
15.7,9.96,0.615661475325658,0.6657
16.2,9.78,0.515038074910054,0.6864
17,10.11,0.453990499739547,0.7071
17.9,10.72,0.374606593415912,0.7306
16.8,11.13,0.241921895599668,0.7569
16.6,11.75,0.156434465040231,0.7831
15.6,11.45,0.207911690817759,0.8094
15.4,11.57,0.258819045102521,0.8356
14,10.92,0.139173100960065,0.8619
10.3,10.4,0.0174524064372835,0.8685
9.2,11.8,0.0174524064372835,0.8556
8.3,11.83,0.0697564737441253,0.8426
7.5,11.4,-0.0174524064372836,0.8297
7,10.8,0.034899496702501,0.8167
6.3,8.83,-0.0871557427476583,0.8038
6.6,9.31,-0.0348994967025008,0.7908
6.2,9.02,0.224951054343865,0.7778
5.5,9.48,0.241921895599668,0.7649
4.8,9.79,0.190808995376545,0.7519
3.9,9.45,0.17364817766693,0.739
3,9.14,0.309016994374947,0.7313
2.5,8.54,0.309016994374947,0.7288
2.1,8.81,0.258819045102521,0.7263
1.7,8.33,0.4067366430758,0.7238
2.4,8.85,0.453990499739547,0.7213
4.1,8.68,0.453990499739547,0.7188
6.3,8.32,0.438371146789077,0.7163
7,8.95,0.422618261740699,0.7086
8.8,8.94,0.453990499739547,0.6959
8.9,7.37,0.3583679495453,0.6832
7.8,8.06,0.390731128489274,0.6705
7,8.29,0.342020143325669,0.6578
6.1,8.55,0.4067366430758,0.6451
2.2,9.56,0.224951054343865,0.6312
1.9,9.05,0.275637355816999,0.6161
1.4,9.15,0.275637355816999,0.601
1.2,8.57,0.190808995376545,0.5859
1,8.79,0.325568154457157,0.5707
0.7,8.6,0.484809620246337,0.5556
0.4,7.72,0.0697564737441253,0.5405
0.5,6.92,0.0697564737441253,0.5254
0.2,8.1,0.0174524064372835,0.5103
0.1,6.71,-0.0523359562429444,0.4952
-0.2,7.53,-0.292371704722737,0.4801
-0.6,7.5,-0.224951054343865,0.4796
0.1,8.23,-0.358367949545301,0.4939
-0.2,7.47,-0.342020143325669,0.5082
-0.3,7.66,-0.342020143325669,0.5225
0.5,9.15,-0.64278760968654,0.5368
1.9,8.87,-0.64278760968654,0.5511
3.8,8.08,-0.656059028990507,0.5654
5.5,7.21,-0.707106781186548,0.5758
6.9,7.95,-0.766044443118978,0.5825
8,8.07,-0.829037572555042,0.5892
8.5,7.52,-0.90630778703665,0.5958
8.8,7.54,-0.965925826289068,0.6025
8.8,7.99,-0.987688340595138,0.6092
8.1,6.61,-0.998629534754574,0.6149
6.4,7.3,-0.999390827019096,0.6197
4.4,7.83,-0.996194698091746,0.6244
2.5,8.55,-0.981627183447664,0.6292
1,9.75,-0.984807753012208,0.634
0.1,10.18,-0.992546151641322,0.6388
-0.9,10.12,-0.997564050259824,0.6435
-1.8,10.21,-0.999390827019096,0.6483
-2.6,10.71,-0.999390827019096,0.6531
-3.4,10.81,-0.999390827019096,0.6578
-3.9,10.7,-0.999390827019096,0.6626
-4.1,10.23,-0.997564050259824,0.6309
-4.3,9.83,-0.987688340595138,0.5627
-5.3,10.04,-0.965925826289068,0.4945
-5.4,10.18,-0.951056516295154,0.4262
-3.3,9.92,-0.965925826289068,0.358
0.9,9.24,-0.961261695938319,0.2898
5.5,7.67,-0.927183854566787,0.2216
9.5,5.82,-0.913545457642601,0.1812
12.3,4.11,-0.754709580222772,0.1688
13.8,3.84,-0.777145961456971,0.1562
14.6,3.34,-0.777145961456971,0.1437
14.1,3.28,-0.615661475325658,0.1312
10.8,3.53,-0.422618261740699,0.1187
6.8,3.58,-0.453990499739547,0.1265
-0.9,5,0.0174524064372834,0.1544
1,6.81,0.0523359562429438,0.1824
1.8,8.33,0.0871557427476582,0.2103
3.4,9.44,0.0871557427476582,0.2383
4.2,9.28,0.121869343405148,0.2663
3.7,8.64,0.0871557427476582,0.2942
3.2,8.4,1.22460635382238e-16,0.3222
3.2,8.61,-0.0523359562429436,0.3501
3.1,8.47,-0.121869343405147,0.3781
3.3,8.45,-0.190808995376545,0.406
3.6,8.75,-0.190808995376545,0.4188
6.1,9.42,-0.374606593415912,0.4162
4.7,8.01,-0.342020143325669,0.4138
5.2,8.44,-0.241921895599668,0.4112
8.6,7.98,-0.258819045102521,0.4088
12.7,6.43,-0.258819045102521,0.4062
15.9,5.47,-0.156434465040231,0.4038
18.6,5.62,-0.0871557427476579,0.3692
20.7,5.62,-0.0871557427476579,0.3025
22.6,5.2,0.0174524064372834,0.2358
23.6,3.86,0.17364817766693,0.1692
23.9,3.3,0.573576436351046,0.1025
22.3,4.78,0.798635510047293,0.0358
19.9,4.89,0.754709580222772,0.0153
19.6,4.95,0.731353701619171,0.041
19.3,3.56,0.788010753606722,0.0667
18.3,3.01,0.933580426497202,0.0924
19,3.28,0.978147600733806,0.1181
19.2,2.32,0.992546151641322,0.1437
18.9,1.14,0.615661475325658,0.1694
18.7,3.24,-0.156434465040231,0.1951
18.9,5.06,-0.422618261740699,0.2208
18.7,5.52,-0.529919264233205,0.2465
17.7,6.11,-0.529919264233205,0.2722
16.3,6.84,-0.453990499739547,0.2741
14.1,7.57,-0.681998360062498,0.2524
13.1,8.5,-0.656059028990507,0.2306
11.9,8.63,-0.73135370161917,0.2089
10.3,9.07,-0.829037572555042,0.1871
10.7,9.23,-0.866025403784439,0.1654
12.2,8.05,-0.882947592858927,0.1436
14,7.21,-0.913545457642601,0.1265
15.6,6.85,-0.92050485345244,0.1139
16.7,5.66,-0.933580426497202,0.1014
17.5,4.54,-0.970295726275997,0.0889
17.7,4.06,-0.984807753012208,0.0763
13.5,3.52,-0.992546151641322,0.0638
11.3,2.73,-0.882947592858927,0.0858
4.6,3.88,-0.573576436351046,0.1425
5.8,5.19,-0.422618261740699,0.1991
7.2,8.43,-0.559192903470747,0.2558
6.3,9.41,-0.681998360062498,0.3125
6.1,10.11,-0.707106781186547,0.3691
6.3,9.87,-0.642787609686539,0.4258
6.7,9.46,-0.587785252292473,0.4824
5.8,8.37,-0.422618261740699,0.5391
8.3,10.02,-0.587785252292473,0.5958
7.6,9.91,-0.515038074910054,0.6524
7.8,9.93,-0.422618261740699,0.6543
8.3,9.23,-0.309016994374947,0.6013
7.9,9.73,-0.0871557427476579,0.5483
8.2,9.6,0.0174524064372834,0.4954
9,9.61,0.0348994967025011,0.4424
10.1,9.31,0.0348994967025011,0.3894
12.1,8.01,0.156434465040231,0.3365
13.6,6.71,0.292371704722737,0.3248
15.4,5.19,0.325568154457157,0.3543
16.3,4.59,0.342020143325669,0.3839
17.1,2.84,0.17364817766693,0.4135
17.5,1.32,-0.156434465040231,0.443
17.8,0.94,-0.848048096156426,0.4726
