"temperature_2m","windspeed_100m","sin_wd_100","Power"
29.1,3.63,-0.99026806874157,0.059
30.9,2.63,-0.987688340595138,0.0424
31.9,2.24,-0.984807753012208,0.0258
32.5,2.28,-0.874619707139396,0.0414
33.3,2.83,-0.529919264233205,0.0893
33.5,3.53,-0.422618261740699,0.1372
32.6,4.28,-0.190808995376545,0.185
29.3,5.61,-0.0523359562429436,0.2329
28.1,6.62,-0.0697564737441253,0.2808
26.8,6.77,-0.224951054343865,0.3293
26.7,7.22,-0.374606593415912,0.3784
26.8,7.56,-0.438371146789077,0.4276
26.9,8.68,-0.484809620246337,0.4767
27.4,9.39,-0.469471562785891,0.5259
27.7,9.71,-0.469471562785891,0.575
27.9,9.89,-0.469471562785891,0.6241
28.2,9.63,-0.544639035015027,0.6733
28.5,9.34,-0.615661475325658,0.7224
28.6,8.77,-0.719339800338651,0.7716
28.5,8.35,-0.719339800338651,0.8207
28.5,8.2,-0.707106781186547,0.8207
30.1,8.5,-0.743144825477394,0.7714
30.7,8.35,-0.681998360062498,0.7221
32.4,7.5,-0.601815023152048,0.6728
35.8,6.82,-0.573576436351046,0.6235
38.5,6.41,-0.515038074910054,0.5742
41.3,6.8,-0.469471562785891,0.525
42.9,6.89,-0.438371146789077,0.5284
43,6.58,-0.342020143325669,0.5845
42.5,6.77,-0.275637355816999,0.6407
40.2,7.64,-0.241921895599668,0.6968
38.3,7.4,-0.275637355816999,0.753
38,7.96,-0.258819045102521,0.8091
37.1,8.78,-0.258819045102521,0.7991
35.2,8.78,-0.258819045102521,0.723
34,9.07,-0.241921895599668,0.6469
33.7,9.37,-0.275637355816999,0.5708
33.4,8.82,-0.309016994374947,0.4947
33.5,9.11,-0.325568154457157,0.4186
33.4,8.58,-0.3583679495453,0.3425
33.2,8.64,-0.342020143325669,0.2664
33.3,7.87,-0.309016994374947,0.1903
34.2,7.31,-0.325568154457157,0.1142
34.2,7.06,-0.275637355816999,0.0381
34,6.85,-0.121869343405147,3e-04
35.9,6.61,-0.17364817766693,9e-04
36.1,5.74,-0.121869343405147,0.0015
36.6,5.45,-0.121869343405147,0.002
37,6.14,-0.121869343405147,0.0026
36.8,6.13,-0.104528463267653,0.0032
37.8,5.63,-0.104528463267653,0.0038
38.8,4.93,-0.104528463267653,0.0621
39.9,4.7,0.0174524064372834,0.178
40.7,4.82,0.0871557427476582,0.294
40,5.22,0.292371704722737,0.41
39.4,6.53,0.190808995376545,0.526
38.8,5.85,0.342020143325669,0.642
38.1,5.92,0.601815023152048,0.6753
38.4,5.85,0.838670567945424,0.626
37.1,4.76,0.777145961456971,0.5766
36.4,4.38,0.891006524188368,0.5273
36,4.28,0.981627183447664,0.4779
36.3,4.49,0.978147600733806,0.4286
36.3,4.03,0.992546151641322,0.3792
36.5,4.69,0.829037572555042,0.3299
36.1,4.44,0.587785252292473,0.2806
36.2,5.37,0.453990499739547,0.2312
36.4,4.98,0.17364817766693,0.1819
35.6,5.05,-0.139173100960066,0.2096
37,6.84,-0.258819045102521,0.3144
36.9,7.04,-0.190808995376545,0.4192
36.4,7.47,-0.342020143325669,0.5241
36.7,7.6,-0.358367949545301,0.6289
36.6,7.97,-0.342020143325669,0.7337
36.6,8.45,-0.358367949545301,0.8385
36.6,9,-0.258819045102521,0.8959
36.2,8.57,-0.292371704722737,0.9058
35,8.83,-0.342020143325669,0.9157
33.6,9.14,-0.342020143325669,0.9256
32.3,8.77,-0.438371146789078,0.9355
31.4,9.36,-0.390731128489274,0.9454
31.6,8.72,-0.453990499739547,0.9362
31,9.23,-0.5,0.908
30.5,9.09,-0.5,0.8799
30,9.09,-0.5,0.8517
29.6,8.65,-0.5,0.8235
28.9,8.19,-0.469471562785891,0.7953
28.4,8.06,-0.5,0.7671
28.3,7.84,-0.615661475325658,0.7389
27.4,8.06,-0.601815023152048,0.7108
26.6,6.95,-0.64278760968654,0.6826
26,7.3,-0.656059028990507,0.6544
25.2,7.22,-0.743144825477395,0.6283
25.8,7.27,-0.829037572555042,0.6043
25,6.8,-0.809016994374948,0.5803
25,7.1,-0.848048096156426,0.5562
26.3,6.57,-0.838670567945424,0.5322
27.2,5.64,-0.866025403784439,0.5082
28,5.5,-0.90630778703665,0.4842
28.5,5.55,-0.92050485345244,0.4374
29,5.76,-0.939692620785908,0.3679
29.2,5.22,-0.956304755963035,0.2984
29.1,4.75,-0.965925826289068,0.2288
28.7,3.54,-0.961261695938319,0.1593
28.6,2.34,-0.939692620785908,0.0898
27.5,3.2,-0.939692620785908,0.0535
27.4,3.61,-0.829037572555042,0.0504
27.6,4,-0.798635510047293,0.0474
27.6,4.39,-0.866025403784438,0.0444
27.8,4.02,-0.819152044288992,0.0413
27.7,3.28,-0.788010753606722,0.0383
27.2,2.66,-0.559192903470747,0.0352
27.5,3.01,-0.258819045102521,0.0322
28.1,2.71,-0.0697564737441253,0.0292
28.3,2.79,0.258819045102521,0.0261
28.3,3.14,0.515038074910054,0.0231
28.2,3.16,0.309016994374948,0.0239
29.3,3.11,-0.104528463267653,0.0285
29.4,3.11,0.0697564737441255,0.0332
29.8,3.1,1.22460635382238e-16,0.0378
30.5,3.24,-0.156434465040231,0.0425
31.5,3.44,-0.438371146789077,0.0471
32.2,3.22,-0.587785252292473,0.0517
33.4,3.83,-0.838670567945424,0.0637
34.5,3.94,-0.913545457642601,0.083
34.4,4.4,-0.933580426497202,0.1022
34.1,4.72,-0.933580426497202,0.1215
33.2,4.68,-0.939692620785908,0.1408
32.7,5.39,-0.965925826289068,0.1601
31.6,5.65,-0.92050485345244,0.1754
30,5.14,-0.798635510047293,0.1867
29.1,6.24,-0.754709580222772,0.198
30.7,7.16,-0.838670567945424,0.2094
31,6.96,-0.951056516295154,0.2207
30.3,6.55,-0.945518575599317,0.232
28.5,7.06,-0.933580426497202,0.2434
27.2,7.25,-0.882947592858927,0.2547
28.2,6.98,-0.874619707139396,0.266
28.9,6.67,-0.913545457642601,0.2774
29,6.26,-0.99026806874157,0.2887
28.1,6.9,-0.999847695156391,0.2733
29.1,7.95,-0.994521895368273,0.2313
28,8.67,-0.992546151641322,0.1892
28.6,9.12,-0.997564050259824,0.1472
30.3,8.71,-0.999390827019096,0.1051
31.9,10.13,-0.996194698091746,0.0631
32.6,10.1,-0.99026806874157,0.021
32.5,10.2,-0.981627183447664,0.0454
32.1,9.81,-0.956304755963035,0.1362
32.6,7.6,-0.891006524188368,0.227
31.9,7.6,-0.961261695938319,0.3177
30.9,7.08,-0.974370064785235,0.4085
30.9,6.18,-0.92050485345244,0.4993
30.1,5.92,-0.978147600733806,0.5278
30.2,5.51,-0.961261695938319,0.494
29.6,5.61,-0.998629534754574,0.4602
28.6,5.74,-0.992546151641322,0.4265
27.5,5.71,-0.998629534754574,0.3927
25.8,5.82,-0.996194698091746,0.3589
24.4,5.63,-0.994521895368273,0.3251
23.6,5.3,-1,0.2913
23,5.2,-0.999847695156391,0.2576
22.5,5.2,-0.999390827019096,0.2238
22.2,5.21,-0.998629534754574,0.19
21.9,4.9,-0.999847695156391,0.1653
22.2,4.4,-0.999847695156391,0.1497
22.3,4.23,-0.992546151641322,0.1341
24.2,3.96,-0.984807753012208,0.1184
28,2.57,-0.974370064785235,0.1028
30.2,2.78,-0.866025403784438,0.0872
31.5,2.76,-0.719339800338651,0.0716
32.7,3.18,-0.719339800338651,0.0661
32.8,3.61,-0.719339800338651,0.0708
33,3.45,-0.866025403784438,0.0756
32.4,3.26,-0.981627183447664,0.0803
29.1,3.22,-0.992546151641322,0.085
27.1,2.4,-0.999390827019096,0.0897
27.8,2.52,-0.992546151641322,0.0945
27.8,3.58,-0.92050485345244,0.0992
26.7,4.61,-0.913545457642601,0.1039
25.7,4.48,-0.913545457642601,0.1086
24.8,4.56,-0.898794046299167,0.1134
24.4,4.79,-0.92050485345244,0.1181
24.4,5.03,-0.956304755963035,0.1228
25,4.75,-0.99026806874157,0.1275
25.8,4.5,-0.999847695156391,0.1323
26,4.8,-0.999847695156391,0.137
26.1,4.26,-0.987688340595138,0.1417
26.5,3.29,-0.939692620785908,0.1386
27.8,4.03,-0.992546151641322,0.1278
29,4.14,-0.939692620785908,0.117
30.5,3.67,-0.956304755963035,0.1061
31.8,3.32,-0.992546151641322,0.0953
32.6,3.75,-0.987688340595138,0.0844
32.6,2.73,-0.882947592858927,0.0736
33,2.42,-0.615661475325658,0.0628
33.7,1.64,-0.615661475325658,0.0519
34.6,1.42,-0.777145961456971,0.0411
34.1,1.28,-0.629320391049838,0.0302
32,2.26,0.224951054343865,0.0194
31,3.86,0.515038074910054,0.0085
30,5.08,0.587785252292473,0.0346
29.5,5.27,0.838670567945424,0.0977
30.3,5.57,0.951056516295154,0.1607
29.1,6.07,0.956304755963035,0.2238
28.6,6.25,0.992546151641322,0.2868
28.6,7,0.999390827019096,0.3498
28.8,7.32,0.996194698091746,0.4129
27.8,6.61,0.939692620785908,0.4759
28.4,7.2,0.970295726275996,0.539
28.5,7.56,0.913545457642601,0.602
28.3,7.66,0.838670567945424,0.665
28.6,7.85,0.857167300702112,0.6969
29.3,8.3,0.857167300702112,0.6976
29.1,8.68,0.788010753606722,0.6983
29.7,8.88,0.829037572555042,0.6991
31.1,9.58,0.798635510047293,0.6998
30.9,9.32,0.866025403784439,0.7005
32.4,9.21,0.829037572555042,0.7012
34.5,9.7,0.743144825477394,0.7011
35.5,11.18,0.694658370458997,0.7003
35.9,11.19,0.656059028990507,0.6995
36.3,11.73,0.559192903470747,0.6986
36.6,12.59,0.629320391049837,0.6978
37.3,12.74,0.515038074910054,0.697
37.7,14.02,0.390731128489274,0.6966
39.3,13.22,0.241921895599668,0.6966
40.7,12.61,0.0523359562429438,0.6966
41.9,12.18,-0.121869343405147,0.6966
43.6,12.22,-0.224951054343865,0.6966
45.1,12.59,-0.241921895599668,0.6966
46,10.97,-0.325568154457157,0.6966
45.8,8.3,-0.515038074910054,0.6966
47.4,8.87,-0.5,0.6966
48.4,8.63,-0.453990499739547,0.6966
50,9.75,-0.453990499739547,0.6966
49.7,9.85,-0.484809620246337,0.6944
49.1,9.56,-0.3583679495453,0.69
50.1,11.41,-0.4067366430758,0.6856
49.8,9.69,-0.374606593415912,0.6812
50.3,8.88,-0.515038074910054,0.6769
50.8,8.15,-0.669130606358858,0.6725
50.5,10.04,-0.615661475325658,0.6681
53,9.83,-0.694658370458997,0.6104
52.7,9.33,-0.945518575599317,0.4995
46.3,8.91,-0.978147600733806,0.3885
44,10.85,-0.956304755963035,0.2775
42.6,9.77,-0.992546151641322,0.1665
37.7,11.46,-0.994521895368273,0.0555
37.7,10.78,-0.945518575599317,0.0231
35.7,9.85,-0.913545457642601,0.0694
34.8,9.8,-0.970295726275996,0.1157
33.9,9.06,-0.981627183447664,0.162
33.1,8.46,-0.777145961456971,0.2083
30.3,7.09,-0.64278760968654,0.2545
28.2,7.01,-0.669130606358858,0.3008
27.1,6.8,-0.656059028990507,0.3471
26.4,6.48,-0.615661475325658,0.3934
25.3,6.64,-0.515038074910054,0.4396
23.8,6.18,-0.390731128489274,0.4859
22.5,5.96,-0.390731128489274,0.4831
23,5.85,-0.342020143325669,0.4311
22.3,5.57,-0.309016994374948,0.3792
22.3,4.74,-0.309016994374948,0.3272
22.8,4.2,-0.422618261740699,0.2752
23.3,3.91,-0.529919264233205,0.2233
23.8,3.75,-0.669130606358858,0.1713
23.9,3.18,-0.694658370458998,0.1601
23.9,2.5,-0.798635510047293,0.1898
24.1,2.75,-0.984807753012208,0.2194
24.1,2.24,-0.984807753012208,0.2491
24.1,2.62,-0.992546151641322,0.2787
24.2,1.36,-0.956304755963035,0.3084
23.4,2.02,-0.342020143325669,0.338
23.9,3.41,-0.0523359562429436,0.3677
24,4.14,-0.342020143325669,0.3973
24.5,4.79,-0.484809620246337,0.427
24.6,4.61,-0.453990499739547,0.4566
24.9,4.97,-0.422618261740699,0.4863
25.1,5.24,-0.224951054343865,0.5159
25.4,5.66,-0.139173100960066,0.5456
26.1,6.61,-0.342020143325669,0.5752
27.2,6.86,-0.719339800338651,0.6049
27.5,7.16,-0.754709580222772,0.6345
27.9,7.68,-0.777145961456971,0.6538
28.7,8.14,-0.798635510047293,0.6627
28.1,7.78,-0.798635510047293,0.6716
28.1,7.32,-0.777145961456971,0.6805
28.9,7.91,-0.848048096156426,0.6894
29.4,7.47,-0.777145961456971,0.6982
31.2,6.93,-0.707106781186547,0.7071
32.7,6.15,-0.694658370458997,0.7096
33.5,5.98,-0.615661475325658,0.7057
33.7,6.05,-0.559192903470747,0.7018
32.8,5.88,-0.529919264233205,0.6979
31.6,6.36,-0.5,0.694
30.9,6.8,-0.544639035015027,0.6901
31.3,8.49,-0.529919264233205,0.6592
30.8,8.79,-0.559192903470747,0.6014
29.8,8.53,-0.629320391049838,0.5436
29.6,7.42,-0.694658370458997,0.4858
29.4,6.79,-0.719339800338651,0.428
30,6.44,-0.73135370161917,0.3702
28.6,6.86,-0.681998360062498,0.3123
28.7,5.95,-0.656059028990507,0.2545
28,5.42,-0.615661475325658,0.1967
27.4,5.55,-0.438371146789077,0.1389
26.9,4.81,-0.292371704722737,0.0811
27,5.6,-0.0174524064372836,0.069
26.8,5.1,-0.0174524064372836,0.1025
27.6,5.85,0.224951054343865,0.136
29.2,5.51,0.275637355816999,0.1695
31.6,6.83,0.309016994374948,0.2031
34.2,7.03,0.258819045102521,0.2366
36.5,5.2,0.5,0.2701
36.3,6.2,0.615661475325658,0.321
34.8,6.8,0.754709580222772,0.3893
34.8,6.22,0.719339800338651,0.4576
34.8,6.2,0.984807753012208,0.5259
35.5,9.43,0.956304755963036,0.5941
36.1,9.45,0.92050485345244,0.6624
35.2,7.5,0.798635510047293,0.6963
36.4,7.01,0.998629534754574,0.6957
35.4,3.97,0.754709580222772,0.6951
35.3,8.93,-0.224951054343865,0.6946
33.2,9.1,0.0174524064372835,0.694
33,9.24,-0.224951054343865,0.6934
33.4,9.87,-0.342020143325669,0.6929
33,9.95,-0.374606593415912,0.6923
32.8,9.17,-0.453990499739547,0.6917
32.3,9.3,-0.529919264233205,0.6912
30.1,9.04,-0.469471562785891,0.6906
28.4,8.01,-0.4067366430758,0.6857
29.3,8.08,-0.515038074910054,0.6766
27.6,8.41,-0.422618261740699,0.6674
26.2,7.34,-0.292371704722737,0.6583
26.3,7.63,-0.190808995376545,0.6491
25.8,6.68,-0.292371704722737,0.64
25.3,6.24,-0.275637355816999,0.6308
25.3,5.99,-0.258819045102521,0.5888
24.5,6.55,-0.20791169081776,0.5138
23.4,6.23,-0.104528463267653,0.4389
22.5,4.64,-0.121869343405147,0.3639
21.4,3.92,-0.104528463267653,0.289
20.6,3.81,-0.0523359562429444,0.214
21,4.08,-0.292371704722737,0.173
21.2,3.48,-0.309016994374948,0.166
21.2,3.68,-0.374606593415912,0.1589
20.8,3.52,-0.573576436351046,0.1519
20.6,3.27,-0.390731128489274,0.1448
20.2,3.18,-0.4067366430758,0.1378
19.5,2.73,-0.4067366430758,0.1307
18.7,2.82,-0.390731128489274,0.1237
17.8,2.38,-0.258819045102521,0.1166
17.5,1.34,-0.453990499739547,0.1096
17.4,0.6,-2.44921270764475e-16,0.1026
17.6,0.85,0.707106781186548,0.0955
18.9,2.19,0.913545457642601,0.0885
19.6,2.76,0.694658370458997,0.0814
21.2,2.98,0.241921895599668,0.0744
22.9,3.16,0.309016994374948,0.0673
24.9,3.73,0.342020143325669,0.0603
27.1,4.71,0.207911690817759,0.0532
28.2,4.67,0.17364817766693,0.0569
28.8,5.24,0.224951054343865,0.0712
28.8,6.1,0.17364817766693,0.0856
29.1,5.85,0.139173100960065,0.1
29.2,4.74,0.121869343405148,0.1144
29.4,4.4,-0.0523359562429436,0.1287
29.2,5.46,-0.4067366430758,0.1613
29.8,6.44,-0.694658370458997,0.212
30.3,7.48,-0.92050485345244,0.2626
30.2,8.32,-0.951056516295154,0.3133
29.7,9.02,-0.997564050259824,0.364
29.4,9.3,-0.999847695156391,0.4147
28.5,9.8,-0.999847695156391,0.4654
28.3,8.21,-0.999390827019096,0.5161
26.7,8.31,-0.999390827019096,0.5667
26.5,7.91,-0.999390827019096,0.6174
26.3,8.22,-0.984807753012208,0.6681
25.5,8.4,-0.978147600733806,0.6933
27.4,7.89,-0.978147600733806,0.6931
26.6,6.37,-0.927183854566787,0.6929
27.7,6.02,-0.809016994374947,0.6927
29.8,6.79,-0.694658370458997,0.6924
31,7.99,-0.73135370161917,0.6922
31.4,8.77,-0.73135370161917,0.692
31.5,8.49,-0.707106781186547,0.6922
32.8,9.64,-0.798635510047293,0.6927
33.1,8.77,-0.848048096156426,0.6933
33,9.06,-0.857167300702112,0.6939
32.2,7.87,-0.898794046299167,0.6945
31.9,8.05,-0.848048096156426,0.695
29.8,9.12,-0.694658370458997,0.6947
29.7,9.76,-0.544639035015027,0.6935
31.2,10.72,-0.642787609686539,0.6923
31.2,10.38,-0.809016994374947,0.691
31.6,10.88,-0.848048096156426,0.6898
32.1,11.16,-0.857167300702112,0.6886
32.2,10.87,-0.882947592858927,0.6874
32.1,10.47,-0.90630778703665,0.6862
32.2,10.18,-0.939692620785908,0.6849
32.2,9.78,-0.961261695938319,0.6837
31.8,9.3,-0.891006524188368,0.6825
30.9,8.2,-0.866025403784438,0.6708
31.4,9.38,-0.809016994374947,0.6487
31.7,10.28,-0.754709580222772,0.6265
33.6,10.13,-0.819152044288992,0.6044
36.9,9.52,-0.809016994374947,0.5822
40.2,8.14,-0.882947592858927,0.5601
42.9,7.24,-0.981627183447664,0.5379
43.8,6.4,-0.970295726275996,0.4971
45.4,6.65,-0.694658370458997,0.4375
46.2,4.96,-0.987688340595138,0.3779
43.7,4.91,-0.997564050259824,0.3183
38.2,5.4,-0.999847695156391,0.2588
36.7,5.9,-0.981627183447664,0.1992
31.9,4.12,-0.994521895368273,0.1716
33.1,4.04,-0.987688340595138,0.1762
33.9,4.3,-0.90630778703665,0.1807
33.3,4.04,-0.743144825477395,0.1852
32.4,4.4,-0.358367949545301,0.1898
31.7,5.2,0.034899496702501,0.1943
30.9,5.44,0.292371704722737,0.1988
29.4,4.1,0.73135370161917,0.2034
28.5,3.5,0.798635510047293,0.2079
29.4,3.61,0.719339800338651,0.2124
29.8,4.02,0.573576436351046,0.217
28.5,3.05,0.754709580222772,0.2215
26.5,3.81,0.0523359562429438,0.226
28,3.32,-0.121869343405147,0.2305
29.2,2.02,-0.342020143325669,0.2351
32.9,1.35,-0.743144825477394,0.2396
36.6,2.76,-0.719339800338651,0.2441
40.2,4.26,-0.777145961456971,0.2487
43.3,5.51,-0.874619707139396,0.2887
44.9,6.44,-0.882947592858927,0.3641
45.2,6.89,-0.882947592858927,0.4396
43.9,8.32,-0.951056516295154,0.5151
41.2,9.51,-0.965925826289068,0.5905
40.4,10.53,-0.997564050259824,0.666
38.4,10.24,-0.984807753012208,0.703
37.7,10.71,-0.99026806874157,0.7015
36,10.38,-0.848048096156426,0.7001
34.9,10.04,-0.788010753606722,0.6986
35.1,9.96,-0.809016994374948,0.6971
33.7,10.5,-0.766044443118978,0.6956
34,9.94,-0.587785252292473,0.6941
33,9.63,-0.573576436351046,0.6927
31.5,9.16,-0.587785252292473,0.6912
29.9,8.96,-0.573576436351046,0.6897
29.3,8.58,-0.587785252292473,0.6882
29.1,7.58,-0.656059028990507,0.6776
31.2,7.55,-0.529919264233205,0.6578
31.2,7.84,-0.292371704722737,0.6379
31.5,7.03,-0.258819045102521,0.6181
31.4,8.37,-0.20791169081776,0.5983
32.3,6.6,-0.241921895599668,0.5785
32.6,5.81,-0.190808995376545,0.5587
32.7,5.39,-0.190808995376545,0.5172
31.4,5.24,0.224951054343865,0.454
30.7,4.67,0.17364817766693,0.3908
29.8,4.61,0.224951054343865,0.3276
28.3,4.75,0.258819045102521,0.2645
26,5,0.207911690817759,0.2013
24,5.19,0.325568154457157,0.194
24.2,4.16,0.4067366430758,0.2425
24.7,3.58,0.809016994374947,0.2911
25.8,4.57,0.984807753012208,0.3396
26.3,5.8,0.999390827019096,0.3882
25.8,7.24,0.994521895368273,0.4367
25.7,7.62,0.970295726275996,0.4853
25.9,8.1,0.898794046299167,0.5338
26.2,8.06,0.798635510047293,0.5824
26.2,8.16,0.754709580222772,0.6309
26.6,8.78,0.743144825477394,0.6795
26.5,9.08,0.754709580222772,0.7032
25.8,9.55,0.719339800338651,0.702
26.5,12.17,0.731353701619171,0.7008
26.5,12.76,0.788010753606722,0.6997
27.4,12.17,0.719339800338651,0.6985
28.5,12.59,0.719339800338651,0.6974
29.8,12.3,0.694658370458997,0.6962
30.8,12.62,0.656059028990507,0.6959
33.8,13.76,0.587785252292473,0.6966
34.5,14.64,0.559192903470747,0.6972
36.4,13.76,0.342020143325669,0.6978
38.5,13.44,0.224951054343865,0.6984
40.7,13.4,1.22460635382238e-16,0.6991
41.1,14.27,-0.275637355816999,0.6679
44.5,13.55,-0.515038074910054,0.6049
46.2,12.15,-0.777145961456971,0.5419
46.3,11.05,-0.874619707139396,0.4789
47.2,12.54,-0.848048096156426,0.416
45.6,13.48,-0.994521895368273,0.353
41.7,11.63,-0.997564050259824,0.29
40.2,10.07,-0.992546151641322,0.227
38.5,9.82,-0.987688340595138,0.164
38,9.29,-0.970295726275996,0.101
37,7.41,-0.933580426497202,0.0381
36.4,5.08,-0.848048096156426,0.0418
37.5,3.41,-0.848048096156426,0.1124
37.5,4.26,-0.629320391049838,0.1829
38.5,5.46,-0.469471562785891,0.2534
39.2,4.33,-0.559192903470747,0.324
39.8,4.55,-0.642787609686539,0.3945
40.3,5.25,-0.857167300702112,0.465
40.2,5.38,-0.984807753012208,0.5173
40.2,5.59,-0.984807753012208,0.5513
40.1,6.64,-0.994521895368273,0.5853
38.7,6.56,-0.99026806874157,0.6193
37.3,7.81,-0.984807753012208,0.6534
35.6,9.53,-0.965925826289068,0.6874
36.2,10.26,-0.974370064785235,0.7039
35.5,10.5,-0.970295726275997,0.7029
34.1,9.51,-0.978147600733806,0.7019
33.1,11.46,-0.984807753012208,0.7009
31.8,11.04,-0.961261695938319,0.6999
31.1,7.44,-0.809016994374948,0.6989
29.7,6.73,-0.743144825477395,0.6979
28.8,7.45,-0.64278760968654,0.6969
28.1,7.79,-0.743144825477395,0.6959
26.6,8.49,-0.848048096156426,0.6949
24.5,8.56,-0.866025403784439,0.6939
24.1,9.35,-0.891006524188368,0.6941
24.9,9.35,-0.898794046299167,0.6954
24,9.66,-0.882947592858927,0.6968
23.4,10.66,-0.92050485345244,0.6981
24,11.5,-0.874619707139396,0.6995
25.5,11.07,-0.819152044288992,0.7008
26.6,10.98,-0.838670567945424,0.7021
26.7,11.51,-0.838670567945424,0.7023
27.5,11.87,-0.777145961456971,0.7012
27.2,10.99,-0.754709580222772,0.7001
26.3,11.15,-0.766044443118978,0.699
25.4,9.85,-0.838670567945424,0.6979
25.1,9.63,-0.838670567945424,0.6968
25.5,9.59,-0.777145961456971,0.6966
24.9,10.27,-0.754709580222772,0.6972
24.2,11.67,-0.694658370458998,0.6979
23.5,11.25,-0.669130606358858,0.6985
23.1,11.28,-0.64278760968654,0.6992
22.7,11.23,-0.629320391049838,0.6998
22,10.04,-0.694658370458998,0.7005
21.8,9.76,-0.681998360062498,0.7012
21.8,9.9,-0.615661475325658,0.7018
21.3,9.65,-0.559192903470747,0.7025
20.6,9.4,-0.484809620246337,0.7031
19.4,9.66,-0.438371146789078,0.7042
18,9.32,-0.5,0.7056
17.9,8.38,-0.587785252292473,0.707
17.8,8.44,-0.587785252292473,0.7084
18.5,8.49,-0.559192903470747,0.7099
18.7,8.54,-0.573576436351046,0.7113
18.1,8.08,-0.515038074910054,0.7127
18.3,8.02,-0.544639035015027,0.6765
18.6,7.85,-0.559192903470747,0.6026
19.1,7.05,-0.529919264233205,0.5287
19.4,6.96,-0.573576436351046,0.4548
19,6.32,-0.573576436351046,0.3809
19.1,5.96,-0.573576436351046,0.307
18.8,6.16,-0.743144825477395,0.2685
18.9,6.65,-0.73135370161917,0.2654
18.4,6.59,-0.656059028990507,0.2624
17.7,6.44,-0.544639035015027,0.2594
17,6.41,-0.515038074910054,0.2563
16.9,6.05,-0.559192903470747,0.2533
17,5.54,-0.629320391049838,0.2502
17.9,5.22,-0.529919264233205,0.2472
17.7,5.12,-0.629320391049838,0.2442
18,4.7,-0.615661475325658,0.2411
18.5,4.39,-0.656059028990507,0.2381
18.7,4.12,-0.484809620246337,0.2375
19.5,3.67,-0.484809620246337,0.2393
19.6,2.9,-0.719339800338651,0.2411
20.5,2.97,-0.838670567945424,0.243
22.1,1.84,-0.374606593415912,0.2448
23.7,0.95,0.309016994374947,0.2467
25.4,0.72,0.559192903470747,0.2485
26.8,0.54,0.927183854566787,0.2503
27.7,1.03,0.484809620246337,0.2522
28,1.3,0.390731128489274,0.254
27.5,1.36,0.292371704722737,0.2558
25.8,1.78,0.788010753606722,0.2577
25,3.31,0.90630778703665,0.2595
23.7,3.2,0.777145961456971,0.2613
23.4,3.56,0.615661475325658,0.2632
23.3,3.02,0.559192903470747,0.265
23.9,2.48,0.766044443118978,0.2668
23.8,2.9,0.719339800338651,0.2687
23.6,2.76,0.694658370458997,0.2705
23.2,3.1,0.3583679495453,0.2723
23.3,3.51,-0.0523359562429436,0.2742
23.5,3.24,-0.156434465040231,0.276
23.4,1.63,0.190808995376545,0.2778
23.3,0.58,0.515038074910054,0.2797
23.4,1.3,0.848048096156426,0.2815
24.1,1.84,0.874619707139396,0.2833
24.7,2.08,0.573576436351046,0.2852
26.1,2.83,0.848048096156426,0.287
27.7,5.04,0.992546151641322,0.2889
27,6.4,0.999847695156391,0.2907
26.1,6.03,0.994521895368273,0.2925
26.2,5.79,0.951056516295154,0.305
26.5,5.5,0.90630778703665,0.3281
26,5.59,0.874619707139396,0.3512
25.5,5.78,0.866025403784439,0.3744
25.2,5.82,0.874619707139396,0.3975
25.1,6.63,0.829037572555042,0.4206
24,5.94,0.838670567945424,0.4263
24.4,6.19,0.829037572555042,0.4144
24.1,5.88,0.819152044288992,0.4026
24.1,6.4,0.874619707139396,0.3907
24,6.75,0.891006524188368,0.3789
23.4,6.71,0.90630778703665,0.367
23.1,6.32,0.92050485345244,0.3552
22.7,6.4,0.891006524188368,0.3433
22.1,6.4,0.891006524188368,0.3315
20.9,6.81,0.866025403784439,0.3196
20.2,6.59,0.866025403784439,0.3078
19.7,6.63,0.829037572555042,0.3042
19,6.5,0.798635510047293,0.3088
18.5,6.19,0.829037572555042,0.3134
20.4,6.44,0.838670567945424,0.318
23.1,6.17,0.891006524188368,0.3226
24.6,5.33,0.92050485345244,0.3272
25.7,4.7,0.891006524188368,0.3318
26.7,4.3,0.857167300702112,0.3206
27,4.16,0.819152044288992,0.2937
26.7,4.6,0.719339800338651,0.2667
25.6,4.25,0.754709580222772,0.2398
23.1,4.46,0.669130606358858,0.2129
20.6,5.28,0.484809620246337,0.186
18.1,4.73,0.224951054343865,0.1658
17.9,4.44,0.241921895599668,0.1524
17.8,4.09,0.374606593415912,0.139
17.7,3.62,0.4067366430758,0.1257
17.6,3.45,0.374606593415912,0.1123
17.4,3.18,0.4067366430758,0.0989
17,2.11,0.515038074910054,0.0855
16.6,1.39,0.3583679495453,0.0721
16.6,1.24,-0.241921895599668,0.0588
16.5,2.19,-0.73135370161917,0.0454
16.4,3.54,-0.874619707139396,0.032
16.3,4.27,-0.933580426497202,0.0296
16.3,5.1,-1,0.038
15.9,5.3,-0.999390827019096,0.0465
17.9,5.12,-0.997564050259824,0.055
22.5,3.6,-0.999390827019096,0.0635
26,4.1,-0.998629534754574,0.072
28,4.26,-0.987688340595138,0.0804
29.6,3.86,-0.933580426497202,0.0915
30.9,4.16,-0.984807753012208,0.1051
31.1,4.41,-0.997564050259824,0.1187
