"temperature_2m","windspeed_100m","sin_wd_100","Power"
70.8,1.98,-0.707106781186547,0.0014
66.8,4.25,-0.891006524188368,0.005
64.9,3.9,-0.999847695156391,0.0149
63.6,4.89,-0.857167300702112,0.0249
62.9,6.43,-0.20791169081776,0.0349
60.9,5.74,-0.121869343405147,0.0448
59.9,5.69,-0.515038074910054,0.0548
60.3,5.22,0.0871557427476582,0.0648
59.6,4.96,-0.156434465040231,0.0747
58.9,5.82,-0.573576436351046,0.0847
57.9,6.98,-0.484809620246337,0.0947
57.3,6.04,-0.20791169081776,0.1046
56.6,6.04,-0.325568154457157,0.1093
59.8,5.47,-0.64278760968654,0.1088
63,3.98,-0.629320391049838,0.1082
65,4.7,0.0174524064372835,0.1076
66.8,4.6,0.559192903470747,0.107
68.1,5.66,0.669130606358858,0.1064
68.3,7,0.601815023152048,0.1058
68.2,6.95,0.642787609686539,0.1127
68.7,6.15,0.719339800338651,0.1269
69.1,5.62,0.777145961456971,0.1412
69,5.8,0.809016994374947,0.1555
68.3,5.92,0.866025403784439,0.1697
66.4,6.16,0.848048096156426,0.184
65,6.07,0.987688340595138,0.1831
60.3,7.45,0.965925826289068,0.1672
57.2,7.89,0.927183854566787,0.1512
54.6,7.16,0.882947592858927,0.1353
52,5.86,0.798635510047293,0.1193
49.7,4.81,0.681998360062499,0.1034
48.8,5.03,0.656059028990507,0.0874
46.6,4.13,0.529919264233205,0.0715
45.6,3.44,0.139173100960065,0.0555
45.4,3.31,-0.422618261740699,0.0396
45.4,4.28,-0.601815023152048,0.0237
46.6,5.25,-0.642787609686539,0.0157
52.8,5.38,-0.73135370161917,0.0158
58,4.46,-0.743144825477394,0.0159
63.1,3.18,-0.719339800338651,0.016
67.1,3.24,-0.829037572555042,0.0161
70.4,3.14,-0.927183854566787,0.0162
73.3,2.62,-0.992546151641322,0.0163
75.3,2.18,-0.961261695938319,0.0151
76.5,1.9,-0.951056516295154,0.0127
77.4,1.61,-0.992546151641322,0.0103
77.7,1.6,-0.997564050259824,0.0078
77.7,1.8,-1,0.0054
77.1,1.55,-0.965925826289068,0.003
75.1,0.92,-0.754709580222772,0.0182
66.3,2.02,-0.342020143325669,0.051
62.7,3.34,-0.629320391049838,0.0838
61.3,4.66,-0.819152044288992,0.1166
59.6,5.52,-0.927183854566787,0.1493
58.2,5.28,-0.90630778703665,0.1821
55.9,4.74,-0.90630778703665,0.2149
54.4,4.52,-0.951056516295154,0.2477
55.6,5.12,-0.777145961456971,0.2805
54.7,7.44,0.515038074910054,0.3133
52.1,8.68,0.615661475325658,0.3461
51.7,9.22,0.754709580222772,0.3538
54.4,8.34,0.788010753606722,0.3364
56.6,7,0.857167300702112,0.319
59,6.92,0.798635510047293,0.3016
61.4,7.04,0.777145961456971,0.2843
63.8,6.8,0.838670567945424,0.2669
66.3,6.54,0.874619707139396,0.2495
68.1,6.86,0.857167300702112,0.2424
69,6.98,0.874619707139396,0.2455
69,7.22,0.857167300702112,0.2486
68.4,7.74,0.838670567945424,0.2517
67.1,8.43,0.829037572555042,0.2549
65.2,8.05,0.848048096156426,0.258
63.9,7.03,0.866025403784439,0.2741
60.5,8.1,0.913545457642601,0.3031
57.4,8.67,0.933580426497202,0.3321
54.9,8.78,0.92050485345244,0.3611
53.5,8.84,0.927183854566787,0.39
52.3,8.3,0.999847695156391,0.419
52.3,8.14,0.981627183447664,0.448
51.9,7.87,0.951056516295154,0.477
50.7,7.47,0.961261695938319,0.506
49.6,7.41,0.933580426497202,0.535
48.8,7.93,0.92050485345244,0.564
48.4,7.91,0.933580426497202,0.5615
50.9,7.34,0.882947592858927,0.5273
53.7,6.45,0.974370064785235,0.4932
57.4,6.53,0.981627183447664,0.4591
61.5,6.57,0.974370064785235,0.425
65.1,7.24,0.939692620785908,0.3909
68,6.71,0.882947592858927,0.3568
70.1,5.82,0.913545457642601,0.3237
71.7,6.46,0.961261695938319,0.2917
71.6,7.91,0.951056516295154,0.2598
71.1,7.28,0.933580426497202,0.2278
70.4,7.34,0.956304755963036,0.1958
68.8,7.16,0.965925826289068,0.1639
66.5,6.04,0.992546151641322,0.1434
63.4,6.65,0.992546151641322,0.1345
61.2,7.31,0.999390827019096,0.1255
61.5,7.68,0.99026806874157,0.1166
60,9.36,0.939692620785908,0.1076
57.3,7.56,0.913545457642601,0.0987
55.8,7.05,0.951056516295154,0.0897
55.7,6.87,0.961261695938319,0.0808
55.5,3.31,0.90630778703665,0.0718
55.3,1.9,0.998629534754574,0.0629
55,3.51,0.996194698091746,0.0539
54.6,3.2,0.939692620785908,0.0484
53.8,1.12,0.891006524188368,0.0463
54.4,0.36,0.829037572555042,0.0443
56.5,0.64,-0.629320391049838,0.0422
60.8,2.88,-0.829037572555042,0.0402
64.6,4.6,-0.669130606358858,0.0381
68.2,3.62,-0.469471562785891,0.036
70.5,3.52,-0.258819045102521,0.0321
72.3,2.55,-0.190808995376545,0.0262
72.6,1.96,0.258819045102521,0.0204
73.4,0.45,0.891006524188368,0.0146
74.4,0.32,-0.309016994374948,0.0087
74.1,0.85,0.707106781186548,0.0029
69.8,3.73,-0.139173100960066,0.0087
66.3,5.3,0.0174524064372834,0.026
64,4.1,-0.0174524064372836,0.0434
63.2,3.83,0.838670567945424,0.0607
56.1,10.08,0.981627183447664,0.0781
54.5,9.56,0.961261695938319,0.0955
53.1,7.31,0.945518575599317,0.1128
52,7.1,0.819152044288992,0.1302
49.3,8.14,0.73135370161917,0.1475
47.4,8.29,0.743144825477394,0.1649
46.4,7.26,0.788010753606722,0.1822
46.5,5.46,0.819152044288992,0.1831
46.5,7.12,0.788010753606722,0.1673
46.9,7,0.798635510047293,0.1516
47.7,4.61,0.891006524188368,0.1359
48.3,4.39,0.866025403784439,0.1201
50.1,4.74,0.882947592858927,0.1044
52.8,3.23,0.961261695938319,0.0887
54.8,3.05,0.92050485345244,0.0861
56.5,3.48,0.777145961456971,0.0966
58.3,4.74,0.669130606358858,0.1072
59.7,5.3,0.694658370458997,0.1177
60.3,4.88,0.819152044288992,0.1283
60.6,4.89,0.857167300702112,0.1388
59.9,4.03,0.719339800338651,0.1398
57.1,5.32,0.754709580222772,0.1312
54.3,6.28,0.987688340595138,0.1226
51.8,5.99,0.898794046299167,0.114
50,6.04,0.891006524188368,0.1054
49,6.2,0.984807753012208,0.0968
48.3,5.71,0.997564050259824,0.0882
47.9,5.22,0.978147600733806,0.0796
48.2,4.94,0.992546151641322,0.071
48.5,4.11,0.997564050259824,0.0623
47.2,4.24,0.99026806874157,0.0537
46.4,4.67,0.984807753012208,0.0543
47,5.63,0.978147600733806,0.064
49.6,6.8,0.913545457642601,0.0738
52,8.86,0.913545457642601,0.0835
54.7,8.07,0.939692620785908,0.0933
57.8,7.58,0.92050485345244,0.103
58.2,6.72,0.798635510047293,0.1127
56.4,7.08,0.92050485345244,0.121
55.3,6.04,0.992546151641322,0.1279
55.4,6.41,0.981627183447664,0.1348
55.4,6.61,0.984807753012208,0.1416
53.5,7.72,0.997564050259824,0.1485
51.9,8.12,0.997564050259824,0.1554
53.4,7.61,0.984807753012208,0.1516
52.1,7.5,0.999847695156391,0.1372
51.2,6.24,0.994521895368273,0.1227
50.8,5.91,0.998629534754574,0.1083
50.5,5.81,0.997564050259824,0.0939
50.1,4.27,0.961261695938319,0.0794
50,2.35,0.978147600733806,0.065
50.1,1.75,0.857167300702112,0.0505
50.1,1.68,0.292371704722737,0.0361
49.9,2.82,0.104528463267653,0.0217
49.9,2.6,0.034899496702501,0.0072
50,3.62,0.104528463267653,0
50.6,3.01,-0.0697564737441256,0
51.4,3.5,-2.44921270764475e-16,0
52.1,3.16,0.190808995376545,0
53.6,2.42,0.4067366430758,0
55.3,1.96,0.258819045102521,0
59.8,1.9,-2.44921270764475e-16,0
62.7,1.75,-0.515038074910054,0
64.5,2.02,-0.342020143325669,0
66.1,2.97,0.342020143325669,0
66.3,2.86,0.422618261740699,0
66.3,2.5,0.034899496702501,0
66.4,2.7,-2.44921270764475e-16,0
64.8,1.53,-0.848048096156426,0
60,2.94,-0.573576436351046,0
58.3,4.08,-0.809016994374947,0
57.6,5.17,-0.965925826289068,0
54.8,4.3,-0.978147600733806,0
54.7,2.95,-0.913545457642601,0
53.3,2.5,-0.961261695938319,0
52.2,2.82,-0.956304755963035,0
53.2,3.77,-0.981627183447664,0
51.3,3.18,-0.913545457642601,0
52.6,2.2,-0.629320391049838,0
51.8,1.97,-0.866025403784439,0
58.6,1.96,-0.965925826289068,0
63.6,2.38,-0.927183854566787,0
66.3,1.64,-0.788010753606722,0
68.9,2.55,-0.669130606358858,0
70.8,2.25,-0.3583679495453,0
72.1,2.9,1.22460635382238e-16,0
73.5,3.52,-0.258819045102521,0
74.6,3.32,-0.275637355816999,0
75.7,2.26,-0.224951054343865,0
76.7,2.06,-0.241921895599668,0
75.7,3.01,-0.0697564737441253,0
74.9,3.32,0.121869343405148,0
73,4,1.22460635382238e-16,0.0123
68.5,4.39,-0.4067366430758,0.0369
65.6,4.97,-0.258819045102521,0.0615
64.3,5.87,-0.156434465040231,0.0861
62.7,5.81,-0.190808995376545,0.1107
62,6,0.0174524064372834,0.1353
60.9,6.2,0.0174524064372834,0.1599
59.7,6.01,-0.0523359562429436,0.1845
58.5,5.61,-0.190808995376545,0.2091
58.2,6.04,-0.275637355816999,0.2337
58.2,6.36,-0.275637355816999,0.2583
58.9,6.17,-0.292371704722737,0.2572
62.7,6.48,-0.156434465040231,0.2305
66.1,5.83,-0.104528463267653,0.2038
69.7,4.9,0.0348994967025011,0.177
73,4.8,0.0174524064372834,0.1503
76.1,5,0.0348994967025011,0.1236
78.4,5.2,-0.0348994967025009,0.0968
80.1,5.21,-0.0523359562429436,0.1021
81.2,5.51,-0.0697564737441253,0.1393
81.7,5.72,-0.0871557427476579,0.1765
81.7,5.92,-0.0871557427476579,0.2137
81.2,6.91,-0.0523359562429436,0.251
79.9,6.21,0.0523359562429438,0.2882
77.8,6.56,0.139173100960065,0.3109
74.1,7.61,0.0523359562429438,0.3192
71.7,8.32,-0.0523359562429436,0.3274
70.5,8.63,-0.17364817766693,0.3356
69.6,8.57,-0.292371704722737,0.3439
68.4,8.42,-0.4067366430758,0.3521
67.8,8.84,-0.374606593415912,0.3604
67.2,8.91,-0.422618261740699,0.3686
66.3,8.27,-0.453990499739547,0.3769
65,8.08,-0.515038074910054,0.3851
64.1,8.08,-0.515038074910054,0.3933
64,7.29,-0.669130606358858,0.3691
68.7,6.94,-0.754709580222772,0.3123
72.6,5.56,-0.788010753606722,0.2555
75.9,5.05,-0.829037572555042,0.1987
78.8,5.24,-0.819152044288992,0.142
80.7,6.01,-0.719339800338651,0.0852
81.3,6.88,-0.754709580222772,0.0284
80.8,6.87,-0.669130606358858,0.0249
81.5,7.77,-0.573576436351046,0.0746
80.8,6.5,-0.515038074910054,0.1243
81.9,8.49,-0.529919264233205,0.1741
80.9,8.29,-0.559192903470747,0.2238
79.3,5.94,-0.694658370458997,0.2735
75.8,7.84,-0.390731128489274,0.2915
72.8,7.35,-0.374606593415912,0.2778
70.5,7.23,-0.656059028990507,0.264
70.9,9.48,-0.669130606358858,0.2503
69.5,8.34,-0.707106781186547,0.2366
67.8,6.12,-0.788010753606722,0.2228
66.3,6.52,-0.656059028990507,0.2091
65.4,6.36,-0.798635510047293,0.1953
65.2,5.87,-0.92050485345244,0.1816
64.7,5.95,-0.956304755963035,0.1678
63.8,5.32,-0.961261695938319,0.1541
63.5,4.43,-0.882947592858927,0.1367
67.3,5.1,-0.819152044288992,0.1157
70.9,3.91,-0.974370064785235,0.0946
74,2.8,-0.999390827019096,0.0736
77.1,2.2,-1,0.0526
79.8,1.9,-0.998629534754574,0.0315
82,1.52,-0.92050485345244,0.0105
83.4,1.8,-0.829037572555042,0.0077
84.9,2.19,-0.913545457642601,0.023
85.5,2.4,-0.956304755963035,0.0383
86,2.6,-0.999390827019096,0.0537
86,3.35,-0.984807753012208,0.069
84.4,3.16,-0.819152044288992,0.0843
80.7,5.39,-0.515038074910054,0.0989
77.1,5.66,-0.707106781186547,0.1129
74.4,6.8,-0.754709580222772,0.1268
71.7,6.22,-0.694658370458997,0.1408
70.5,6.66,-0.656059028990507,0.1547
69.3,6.65,-0.73135370161917,0.1687
68.1,6.52,-0.754709580222772,0.1826
67.4,6.58,-0.694658370458997,0.1966
66.6,6.54,-0.629320391049838,0.2105
64.8,5.73,-0.694658370458997,0.2245
63.3,5.1,-0.819152044288992,0.2384
64.2,4.24,-0.965925826289068,0.2303
71.6,5.22,-0.978147600733806,0.2
75.2,2.79,-0.965925826289068,0.1698
78.4,1.77,-0.73135370161917,0.1396
81.6,2.41,-0.743144825477394,0.1093
84.5,3,-0.798635510047293,0.0791
87,2.55,-0.707106781186547,0.0489
88.7,1.56,-0.766044443118978,0.0319
89.9,0.22,-0.891006524188368,0.0282
90,1.44,0.829037572555042,0.0245
89.3,3.31,0.874619707139396,0.0208
86.6,6.26,0.484809620246337,0.0171
85.2,5.79,0.17364817766693,0.0133
81.8,6.13,0.4067366430758,0.0216
77.8,6.11,0.258819045102521,0.0418
72.4,4.21,0.0697564737441255,0.0619
71.7,4.94,0.121869343405148,0.0821
69,4.52,0.0871557427476582,0.1023
68.4,4.53,0.104528463267654,0.1225
67.7,5.5,0.0174524064372834,0.1426
67,5.69,-0.309016994374947,0.1628
66.1,5.81,-0.669130606358858,0.183
66.8,6.22,-0.913545457642601,0.2032
68.1,7.64,-0.601815023152048,0.2234
68.2,5.68,-0.898794046299167,0.2192
70,11.79,0.258819045102521,0.1907
69.9,6.72,0.0697564737441253,0.1622
68.7,5.07,-0.258819045102521,0.1336
67.7,5.25,0.766044443118978,0.1051
72,3.88,0.573576436351046,0.0766
79,4.81,0.0697564737441255,0.0481
83.7,4.82,0.0871557427476582,0.0318
86.2,6.68,-0.156434465040231,0.0276
87.9,6.96,-0.275637355816999,0.0235
88,6.68,-0.292371704722737,0.0194
87.8,5.28,-0.325568154457157,0.0153
86.6,3.7,-0.0348994967025009,0.0111
85.1,4.95,0.241921895599668,0.0161
80.9,6.14,0.325568154457157,0.0301
76.9,7.22,0.669130606358858,0.0441
74.9,7.29,0.484809620246337,0.0581
73.3,6.87,0.3583679495453,0.0722
71.5,6.5,0.601815023152048,0.0862
69.7,6.88,0.809016994374947,0.1002
67.6,6.18,0.92050485345244,0.1142
66.2,6.17,0.90630778703665,0.1282
65,6.09,0.866025403784439,0.1422
64.1,5.64,0.90630778703665,0.1563
64.1,4.49,0.933580426497202,0.1562
68.1,5.92,0.866025403784439,0.142
71.7,4.7,0.891006524188368,0.1278
74.4,4.67,0.984807753012208,0.1136
77.9,4.2,0.999847695156391,0.0995
81.7,3.51,0.996194698091746,0.0853
84.9,3.91,0.974370064785235,0.0711
87.2,4.46,0.939692620785908,0.0832
88.3,6.26,0.90630778703665,0.1216
87.3,6.89,0.766044443118978,0.1601
86.4,5.91,0.4067366430758,0.1985
85,3.44,0.139173100960065,0.2369
84,4.39,0.754709580222772,0.2753
80.9,7.48,0.92050485345244,0.2939
78,8.1,0.913545457642601,0.2926
74.6,8.58,0.848048096156426,0.2913
71.5,7.66,0.809016994374947,0.2901
69.9,6.22,0.798635510047293,0.2888
69.4,5.8,0.719339800338651,0.2876
68.7,6.06,0.788010753606722,0.2863
68.5,7.41,0.819152044288992,0.285
68.3,7.6,0.573576436351046,0.2838
67.9,6.93,0.694658370458997,0.2825
67.2,6.1,0.754709580222772,0.2812
67.8,7.29,0.731353701619171,0.2607
70.1,6.86,0.681998360062499,0.2207
69.8,6.01,0.719339800338651,0.1808
70.8,5.62,0.777145961456971,0.1409
69.8,3.8,0.819152044288992,0.101
69.2,3.79,0.978147600733806,0.0611
69.8,3.6,1,0.0212
69.1,4.38,0.891006524188368,0.0011
69.9,3.88,0.819152044288992,9e-04
73,5.02,0.819152044288992,7e-04
76.4,4.74,0.719339800338651,5e-04
75.4,5.47,0.857167300702112,3e-04
72.7,5.33,0.5,1e-04
73.3,2.79,-0.3583679495453,0.0101
71.1,3.61,-0.325568154457157,0.0304
68.9,4.16,-0.453990499739547,0.0507
67.6,4.48,-0.629320391049838,0.071
66.9,5.95,-0.891006524188368,0.0913
66.2,6.09,-0.92050485345244,0.1115
66,6.77,-0.945518575599317,0.1318
65.9,6.96,-0.933580426497202,0.1521
66,8.03,-0.970295726275996,0.1724
66,8.02,-0.984807753012208,0.1927
65.4,7.47,-0.978147600733806,0.2129
66.3,7.53,-0.981627183447664,0.222
67.7,6.92,-0.981627183447664,0.2197
70.2,6.82,-0.997564050259824,0.2175
72.4,6.41,-0.981627183447664,0.2153
74.8,6.33,-0.961261695938319,0.213
76.1,7,-0.927183854566787,0.2108
77.4,5.99,-0.898794046299167,0.2086
79.1,4.98,-0.927183854566787,0.1955
80.1,5.52,-0.927183854566787,0.1716
80.5,5.41,-0.90630778703665,0.1477
80.8,4.85,-0.927183854566787,0.1238
80.7,4.62,-0.951056516295154,0.0999
80.1,4.57,-0.92050485345244,0.076
77.3,4.36,-0.798635510047293,0.0644
73.2,4.33,-0.829037572555042,0.0651
71.1,4.3,-0.809016994374948,0.0659
71.6,5.3,-0.719339800338651,0.0667
70.9,5.27,-0.544639035015027,0.0674
69,4.85,-0.139173100960066,0.0682
68,5.77,0.156434465040231,0.0689
66.6,5.22,0.292371704722737,0.0697
65.8,5.17,0.258819045102521,0.0705
65.6,6.01,0.309016994374947,0.0712
64.7,6.74,0.573576436351046,0.072
64.8,7.64,0.73135370161917,0.0748
66,6.18,0.970295726275996,0.0798
65.9,5.95,0.939692620785908,0.0847
67.4,6.05,0.927183854566787,0.0897
68.9,5.82,0.819152044288992,0.0946
69.6,6.01,0.681998360062498,0.0996
70,5.89,0.642787609686539,0.1045
71,5.5,0.601815023152048,0.1099
72.6,5.35,0.544639035015027,0.1158
71.8,5.27,0.544639035015027,0.1217
71.1,5.38,0.669130606358858,0.1275
71.5,5.9,0.629320391049837,0.1334
70.8,5.16,0.809016994374947,0.1393
70,5.07,0.927183854566787,0.1435
66.5,7.01,0.998629534754574,0.146
60.9,7.4,0.999847695156391,0.1485
57.2,8.51,0.998629534754574,0.151
54.4,7.78,0.951056516295154,0.1535
52.8,7.65,0.898794046299167,0.156
52.2,8.14,0.882947592858927,0.1585
52.2,8.19,0.913545457642601,0.161
53.3,5.88,0.951056516295154,0.1635
54.4,6.15,0.927183854566787,0.1661
54.5,4.96,0.945518575599317,0.1686
54.2,6.55,0.945518575599317,0.1699
54.1,5.12,0.956304755963035,0.1702
55.6,5.42,0.996194698091746,0.1704
57.5,4.2,0.998629534754574,0.1706
59.6,4.51,0.997564050259824,0.1709
63.2,4.77,0.984807753012208,0.1711
66.2,6.22,0.898794046299167,0.1714
69.4,6.04,0.913545457642601,0.1572
70.3,5.46,0.898794046299167,0.1286
72.3,5.3,0.809016994374947,0.1
72.7,5.86,0.90630778703665,0.0715
70.7,5.53,0.656059028990507,0.0429
68.4,6.26,0.777145961456971,0.0143
64.5,5.86,0.798635510047293,0.0163
61.5,5.25,0.766044443118978,0.0489
61.3,4.75,0.656059028990507,0.0815
61.2,4.72,0.529919264233205,0.1141
60.6,3.31,0.0523359562429438,0.1466
60.8,4.79,-0.390731128489274,0.1792
61,4.59,-0.939692620785908,0.2118
60.3,5.9,-0.999390827019096,0.2444
59.2,7.03,-0.996194698091746,0.277
58.5,7.51,-0.984807753012208,0.3096
57.7,8.78,-0.965925826289068,0.3422
57.2,8.51,-0.951056516295154,0.3874
58.6,8.43,-0.984807753012208,0.4452
60.8,7.06,-0.978147600733806,0.5031
63.7,7.69,-0.933580426497202,0.561
65.3,10.91,-0.945518575599317,0.6188
63.4,9.51,-0.978147600733806,0.6767
67,10.22,-0.961261695938319,0.7345
65.6,11.61,-0.939692620785908,0.7667
66.3,11.51,-0.945518575599317,0.7733
65.3,11.2,-0.939692620785908,0.7798
66.3,12.61,-0.90630778703665,0.7864
64.9,12.27,-0.913545457642601,0.7929
63.7,11.05,-0.90630778703665,0.7994
62,9.22,-0.874619707139396,0.784
61.3,9.33,-0.857167300702112,0.7465
59.1,9.84,-0.743144825477395,0.709
58.3,9.63,-0.669130606358858,0.6715
59.1,8.48,-0.615661475325658,0.634
57.3,7.78,-0.707106781186548,0.5965
55.2,7.66,-0.838670567945424,0.5589
53.9,8.22,-0.848048096156426,0.5214
52.8,8.02,-0.92050485345244,0.4839
51.8,8.01,-0.898794046299167,0.4464
51,7.69,-0.898794046299167,0.4089
51.4,7.42,-0.898794046299167,0.3996
55.5,5.71,-0.838670567945424,0.4184
59,4.65,-0.987688340595138,0.4371
62.2,6.1,-1,0.4559
65.8,7.2,-0.999390827019096,0.4747
69,7.82,-0.997564050259824,0.4935
71.3,8.25,-0.994521895368273,0.5123
73.5,10.24,-0.978147600733806,0.5113
74.6,11.61,-0.945518575599317,0.4905
74.4,11.62,-0.927183854566787,0.4698
74.4,10.12,-0.951056516295154,0.449
74.5,10.04,-0.974370064785235,0.4282
74.1,8.5,-0.999847695156391,0.4075
73.9,7.83,-0.996194698091746,0.3791
70.8,7.21,-0.913545457642601,0.343
65.5,5.41,-0.998629534754574,0.307
65.6,6.12,-0.996194698091746,0.2709
64.8,6.9,-0.999847695156391,0.2349
62.9,5.42,-0.92050485345244,0.1989
60.7,5.31,-0.0523359562429444,0.1628
60.5,2.42,0.5,0.1268
58.7,2.22,0.809016994374947,0.0907
57.5,4.32,0.743144825477394,0.0547
54.7,8.5,0.90630778703665,0.0186
51.9,7.49,0.945518575599317,0.0037
53.3,6.86,0.945518575599317,0.01
53.7,5.95,0.874619707139396,0.0162
56.3,4.69,0.829037572555042,0.0224
59.2,4.67,0.707106781186547,0.0287
61.9,4.58,0.587785252292473,0.0349
64,4.16,0.453990499739547,0.0411
66.1,4,0.224951054343865,0.0434
67.2,4.41,0.224951054343865,0.0416
67.6,3.85,0.422618261740699,0.0399
67.9,3.72,0.515038074910054,0.0381
68.1,3.86,0.601815023152048,0.0364
67.3,3.48,0.777145961456971,0.0346
65.1,3.34,0.987688340595138,0.0347
61.8,4.02,0.945518575599317,0.0366
59,4.74,0.669130606358858,0.0384
56.7,5.85,0.544639035015027,0.0403
54.6,7.42,0.891006524188368,0.0421
51.7,6.35,0.882947592858927,0.044
50.2,6.05,0.857167300702112,0.0459
49.4,5.74,0.819152044288992,0.0477
48.7,5.5,0.891006524188368,0.0496
48.3,5.77,0.882947592858927,0.0515
47.8,6.24,0.819152044288992,0.0533
48.2,5.48,0.615661475325658,0.0657
51.9,5.16,0.374606593415912,0.0885
54.9,5.73,0.422618261740699,0.1112
58.9,4.31,0.0697564737441255,0.134
58.3,1.63,-0.190808995376545,0.1568
57.8,5.28,0.325568154457157,0.1796
63.6,6.17,0.292371704722737,0.2024
68.3,5.6,0.0174524064372834,0.1978
71,5.54,-0.121869343405147,0.1658
73,6.66,-0.469471562785891,0.1338
74.9,5.8,-0.694658370458997,0.1018
76.9,5.94,-0.809016994374947,0.0698
77.2,6.45,-0.974370064785235,0.0377
71.6,2.97,-0.342020143325669,0.0212
68,3.7,0.0348994967025011,0.0203
63.9,3.94,-0.4067366430758,0.0193
61.8,2.58,-0.587785252292473,0.0183
60.3,2.24,-0.453990499739547,0.0173
60,2.16,-0.559192903470747,0.0164
58.7,3.61,-0.970295726275996,0.0154
57.9,3.62,-0.882947592858927,0.0144
58,3.47,-0.20791169081776,0.0134
58.2,4.36,0.156434465040231,0.0125
57.9,4.62,0.0871557427476582,0.0115
61,4.2,0.0523359562429438,0.0102
63.1,5.33,0.390731128489274,0.0086
66.2,2.33,0.515038074910054,0.0071
69.4,1.8,0.829037572555042,0.0055
72.4,1.72,0.809016994374947,0.0039
74.8,2.06,0.777145961456971,0.0024
76.4,2.13,0.754709580222772,8e-04
77.4,1.39,0.5,0.0117
78.3,1.72,0.587785252292473,0.035
79.4,1.49,0.342020143325669,0.0584
79.8,1.84,0.707106781186547,0.0817
78.7,2.59,0.882947592858927,0.105
78,4.7,0.913545457642601,0.1284
71.9,7.61,0.998629534754574,0.1404
67.2,7.86,0.992546151641322,0.1412
64.4,7.5,0.974370064785235,0.142
62.5,7.73,0.996194698091746,0.1427
60,7.43,0.996194698091746,0.1435
58.6,7.03,0.994521895368273,0.1442
57.3,5.57,0.987688340595138,0.145
57.3,5.53,0.994521895368273,0.1457
57,6.06,0.974370064785235,0.1465
56.5,5.73,0.994521895368273,0.1473
56,5.15,0.99026806874157,0.148
56.1,5.82,0.945518575599317,0.1402
57.9,8.37,0.978147600733806,0.1238
61.2,6.06,0.974370064785235,0.1075
64.3,5.22,0.997564050259824,0.0911
67.4,4.93,0.994521895368273,0.0747
70.2,4.94,0.992546151641322,0.0583
72.7,4.73,0.994521895368273,0.042
74.5,5.53,0.994521895368273,0.0461
75.6,4.36,0.987688340595138,0.0708
76.3,4.1,0.999847695156391,0.0955
76.4,5,0.999847695156391,0.1203
75.9,5.62,0.996194698091746,0.145
74.3,6.41,0.981627183447664,0.1697
68.2,5.23,0.731353701619171,0.1738
65.7,5.86,0.90630778703665,0.1572
64.2,5.31,0.939692620785908,0.1407
63.2,5.19,0.945518575599317,0.1241
62.7,5.57,0.951056516295154,0.1076
62.3,6.04,0.961261695938319,0.091
60.9,5.12,0.956304755963036,0.0745
59,3.25,0.707106781186548,0.0579
59,1.98,0.754709580222772,0.0414
58.5,1.26,0.951056516295154,0.0248
58.2,2.27,0.754709580222772,0.0083
58.4,3.38,0.945518575599317,0.0049
60.9,3.81,0.996194698091746,0.0146
62.5,3.98,0.951056516295154,0.0243
64.2,3.5,1,0.0341
68.3,3.34,0.987688340595138,0.0438
71.7,3.67,0.956304755963036,0.0535
75,4.5,1,0.0633
75.9,5.1,0.999390827019096,0.0722
75.6,5.32,0.997564050259824,0.0804
74.2,5.3,0.999390827019096,0.0885
74.8,4,0.999847695156391,0.0966
75.2,2.61,0.997564050259824,0.1048
75.1,3.9,0.999847695156391,0.1129
70.4,6.83,0.996194698091746,0.1262
68.1,8.26,0.992546151641322,0.1446
64.1,7.8,0.999847695156391,0.163
61.7,6.61,0.998629534754574,0.1815
60.7,8.01,0.999390827019096,0.1999
59.9,8.81,0.999390827019096,0.2183
59.4,8.82,0.997564050259824,0.2367
59.3,9.41,0.978147600733806,0.2551
59.3,9.84,0.933580426497202,0.2736
59.4,10.09,0.939692620785908,0.292
59.1,10.85,0.956304755963036,0.3104
58.6,11.07,0.92050485345244,0.3262
59,8.9,0.999847695156391,0.3394
59.3,9.38,0.927183854566787,0.3526
60.1,8.83,0.961261695938319,0.3658
62.4,9.17,0.970295726275996,0.379
62.4,8.16,0.981627183447664,0.3921
63.5,8.29,0.939692620785908,0.4053
65.5,8.51,0.829037572555042,0.4378
67.2,8.77,0.891006524188368,0.4897
67.5,7.73,0.933580426497202,0.5415
67.4,8.97,0.927183854566787,0.5934
68.1,10.07,0.933580426497202,0.6452
68.3,8.83,0.961261695938319,0.697
64.5,8.59,0.978147600733806,0.7019
63.8,8.6,0.999847695156391,0.6599
63.5,8.14,0.994521895368273,0.6178
63.2,7.3,0.999390827019096,0.5758
60.6,7.63,0.996194698091746,0.5337
61.3,7.69,0.987688340595138,0.4917
61.2,8.24,0.994521895368273,0.4496
60.1,9.21,0.999390827019096,0.4076
59.3,9.1,0.999390827019096,0.3656
58.1,8.37,0.99026806874157,0.3235
56.9,7.75,0.939692620785908,0.2815
56.4,6.51,0.998629534754574,0.266
59.5,7.72,0.997564050259824,0.277
61.7,7.06,0.992546151641322,0.2881
63.7,7.52,0.970295726275996,0.2991
65.7,7.79,0.974370064785235,0.3102
68,7.81,0.974370064785235,0.3213
70.3,7.47,0.939692620785908,0.3323
70.1,6.43,0.978147600733806,0.3576
71.6,6.25,0.992546151641322,0.397
