"temperature_2m","windspeed_100m","sin_wd_100","Power"
26,6.04,-0.325568154457157,0.1114
25,6.26,-0.453990499739547,0.1827
24,6.22,-0.694658370458997,0.2539
23.8,7.02,-0.754709580222772,0.3251
24.5,8.26,-0.788010753606722,0.3963
24.6,7.6,-0.838670567945424,0.4675
24.3,7.44,-0.857167300702112,0.5387
24.3,7.66,-0.838670567945424,0.61
24.5,7.88,-0.809016994374947,0.6812
26.1,8.1,-0.874619707139396,0.7524
27,8.39,-0.927183854566787,0.7522
28.2,8.82,-0.874619707139396,0.6805
28.1,9.62,-0.719339800338651,0.6088
28.1,8.37,-0.90630778703665,0.5371
32,7.72,-0.945518575599317,0.4654
35.6,7.72,-0.945518575599317,0.3938
38.9,6.96,-0.992546151641322,0.3221
41.5,6.26,-0.99026806874157,0.2859
43.5,6.28,-0.970295726275997,0.2851
44.5,6.42,-0.951056516295154,0.2843
44.6,6.78,-0.927183854566787,0.2836
41.4,7.15,-0.951056516295154,0.2828
36.5,7.79,-0.974370064785235,0.282
35.9,8.61,-0.987688340595138,0.2792
36.3,7.79,-0.974370064785235,0.2743
36.8,8.08,-0.965925826289068,0.2694
35.8,8.34,-0.970295726275997,0.2646
35.2,8.22,-0.984807753012208,0.2597
34.3,8.26,-0.981627183447664,0.2548
34.2,8.09,-0.987688340595138,0.2499
33.7,7.7,-0.999847695156391,0.2451
33.4,8.11,-0.999390827019096,0.2402
33,7.9,-0.999847695156391,0.2353
32.7,8.16,-0.992546151641322,0.2304
32.7,8.81,-0.987688340595138,0.2274
33.1,8.41,-0.998629534754574,0.2263
33,8.53,-0.996194698091746,0.2252
34.5,8.1,-0.999847695156391,0.2241
37.8,7.84,-0.981627183447664,0.223
41.9,5.9,-0.999390827019096,0.2219
45,6,-0.999847695156391,0.2208
47.9,6.1,-0.999847695156391,0.2086
50.2,6.6,-0.999847695156391,0.1852
50.9,7.13,-0.996194698091746,0.1619
50.3,5.81,-0.998629534754574,0.1385
44.7,6.46,-0.99026806874157,0.1152
37,6.58,-0.987688340595138,0.0918
37.4,4.9,-0.956304755963035,0.088
37.6,5.16,-0.848048096156426,0.1039
37.5,6.44,-0.73135370161917,0.1197
36.4,6.59,-0.743144825477394,0.1356
35.3,6.28,-0.857167300702112,0.1514
36.1,7.24,-0.939692620785908,0.1673
36.8,7.43,-0.939692620785908,0.1831
39.5,7.61,-0.882947592858927,0.1989
38.3,7.34,-0.913545457642601,0.2148
38.7,7.18,-0.945518575599317,0.2306
39.3,7.83,-0.984807753012208,0.2465
39.2,8.75,-0.927183854566787,0.2668
41,7.92,-0.707106781186548,0.2918
40.5,8.12,-0.788010753606722,0.3167
40.7,7.99,-0.829037572555042,0.3417
42.3,8.57,-0.829037572555042,0.3666
43.7,7.89,-0.866025403784439,0.3916
44.6,7.38,-0.961261695938319,0.4165
44.2,7.03,-0.994521895368273,0.4593
47.2,9.05,-0.974370064785235,0.52
48.8,10.21,-0.951056516295154,0.5806
47.9,9.9,-0.866025403784439,0.6413
45.6,8.68,-0.891006524188368,0.7019
41.1,7.31,-0.866025403784439,0.7626
38.3,7.72,-0.656059028990507,0.7735
36.8,7.22,-0.681998360062498,0.7348
35,7.08,-0.743144825477395,0.6961
33,6.1,-0.754709580222772,0.6574
32.7,7.06,-0.788010753606722,0.6188
32.6,7.43,-0.484809620246337,0.5801
32,8.27,-0.139173100960066,0.5414
33.3,7.53,0.0871557427476582,0.5027
33.7,6.48,0.156434465040231,0.464
33.4,6.75,0.453990499739547,0.4253
32.7,7.24,0.573576436351046,0.3866
32.9,7,0.73135370161917,0.3995
34.5,7.66,0.754709580222772,0.464
34.2,8.36,0.798635510047293,0.5285
33.9,8.8,0.809016994374947,0.5931
34.6,9.17,0.90630778703665,0.6576
36.1,9.05,0.939692620785908,0.7221
37.5,8.16,0.945518575599317,0.7866
37.8,7.84,0.866025403784439,0.8259
37.9,8.96,0.819152044288992,0.8401
36.7,9.12,0.707106781186547,0.8542
35.9,10.99,0.656059028990507,0.8684
34.7,12.73,0.719339800338651,0.8825
34,13.28,0.766044443118978,0.8967
33.3,13.22,0.694658370458997,0.9055
33.3,12.67,0.681998360062498,0.909
33.2,12.68,0.656059028990507,0.9126
32.8,11.85,0.529919264233205,0.9161
32.3,12.24,0.390731128489274,0.9196
31.5,11.72,0.139173100960065,0.9231
30.7,12.53,-0.139173100960066,0.9266
30,14.9,-0.309016994374948,0.9302
30.2,14.69,-0.358367949545301,0.9337
29.8,15.76,-0.529919264233205,0.9372
29.8,15.74,-0.615661475325658,0.9407
29.8,15.54,-0.64278760968654,0.943
28.2,15.53,-0.656059028990507,0.9439
28.5,15.09,-0.743144825477395,0.9448
28.9,14.65,-0.681998360062498,0.9457
29.2,13.65,-0.719339800338651,0.9466
29.7,13.01,-0.719339800338651,0.9475
29.9,12.8,-0.694658370458998,0.9484
30.4,11.96,-0.681998360062498,0.9345
30.6,10.58,-0.798635510047293,0.9057
30.3,10.07,-0.754709580222772,0.8769
29.5,9.53,-0.629320391049838,0.8482
28.7,8.96,-0.544639035015027,0.8194
27.8,8.18,-0.453990499739547,0.7906
27,6.04,-0.629320391049838,0.7428
27,5.8,-0.707106781186548,0.676
26.9,6.05,-0.515038074910054,0.6092
26.1,5.06,-0.788010753606722,0.5423
24.7,6.89,-0.469471562785891,0.4755
21.6,6.71,-0.292371704722737,0.4087
18.9,5.33,-0.104528463267653,0.3419
18.6,5,0.0174524064372835,0.275
15.7,4.01,0.0697564737441253,0.2082
17.7,4.84,0.309016994374947,0.1414
15.4,4.85,0.529919264233205,0.0745
13,4.46,0.719339800338651,0.0408
19.7,5.11,0.766044443118978,0.0402
20.6,4.75,0.866025403784439,0.0397
21.2,5.41,0.978147600733806,0.0391
22.3,5.52,0.996194698091746,0.0385
23.9,4.33,0.945518575599317,0.0379
25.2,3.73,0.939692620785908,0.0373
26.1,3.34,0.777145961456971,0.0373
27.1,3.75,0.669130606358858,0.0378
28.2,3.05,0.656059028990507,0.0384
28.3,3.76,0.766044443118978,0.0389
28.7,3.25,0.707106781186548,0.0395
28.5,4.07,0.90630778703665,0.04
28,4.7,0.999847695156391,0.0406
28,5.62,0.996194698091746,0.0411
28.2,5.46,0.970295726275996,0.0417
28.3,5.55,0.92050485345244,0.0422
28.5,6.05,0.857167300702112,0.0428
28.6,5.66,0.848048096156426,0.0433
28.5,6.36,0.913545457642601,0.0439
28.6,6.38,0.848048096156426,0.0444
28.6,5.72,0.809016994374947,0.045
28.7,5.58,0.838670567945424,0.0455
28.9,5.8,0.809016994374947,0.0461
29,5.3,0.719339800338651,0.0464
29.6,5.23,0.681998360062499,0.0464
29.6,5.64,0.891006524188368,0.0464
29.8,6.1,0.819152044288992,0.0464
30.6,4.67,0.681998360062499,0.0465
31.3,4.8,0.857167300702112,0.0465
32,5.49,0.838670567945424,0.0465
32.5,5.41,0.829037572555042,0.1007
32.9,4.71,0.956304755963036,0.209
33.2,5.92,0.961261695938319,0.3173
33.2,7,0.984807753012208,0.4257
32.9,9.46,0.961261695938319,0.534
33,9.09,0.913545457642601,0.6423
32.6,8.69,0.92050485345244,0.7061
32.6,9.39,0.90630778703665,0.7254
32.6,8.87,0.866025403784439,0.7447
32.6,9.58,0.874619707139396,0.764
32.7,9.39,0.90630778703665,0.7833
32.8,9.54,0.866025403784439,0.8026
33.1,9.55,0.857167300702112,0.8219
33.2,9.59,0.866025403784439,0.8412
33.3,10.52,0.913545457642601,0.8605
33.3,10.51,0.882947592858927,0.8798
33.5,11.59,0.933580426497202,0.8991
33.9,11.9,0.891006524188368,0.9112
33.9,11.9,0.882947592858927,0.916
34.2,11.37,0.848048096156426,0.9208
34.8,11.07,0.838670567945424,0.9256
35.8,11.29,0.819152044288992,0.9304
37,10.81,0.777145961456971,0.9353
38.1,11.09,0.777145961456971,0.9401
38.8,11.74,0.788010753606722,0.9324
40.3,10.5,0.798635510047293,0.9122
41.2,7.57,0.829037572555042,0.892
40.7,7.56,0.913545457642601,0.8718
40.4,9.36,0.939692620785908,0.8516
39.8,8.95,0.951056516295154,0.8314
39.9,9.96,0.951056516295154,0.8284
39.1,8.65,0.866025403784439,0.8426
38.2,4.98,-0.17364817766693,0.8568
36.5,5.92,-0.798635510047293,0.871
35.3,5.26,-0.777145961456971,0.8852
34.6,5.07,-0.927183854566787,0.8994
33.3,5.57,-0.987688340595138,0.9136
33.5,11.24,-0.156434465040231,0.9278
33.6,12.73,-0.190808995376545,0.942
32.8,14.07,-0.309016994374948,0.9562
31.7,13.95,-0.374606593415912,0.9704
30.6,13.93,-0.5,0.9772
30.3,12.89,-0.484809620246337,0.9767
29.2,12.32,-0.5,0.9762
29.1,11.68,-0.529919264233205,0.9756
29.1,12.52,-0.453990499739547,0.9751
29.8,11.68,-0.469471562785891,0.9746
30.4,12.61,-0.438371146789078,0.974
30.4,12.67,-0.484809620246337,0.9735
30.1,11.85,-0.573576436351046,0.9731
29.4,13.35,-0.529919264233205,0.9727
28.9,12.73,-0.559192903470747,0.9723
28.4,12.71,-0.529919264233205,0.9719
27.4,11.3,-0.515038074910054,0.9715
27.3,10.2,-0.469471562785891,0.9431
25.9,11.01,-0.559192903470747,0.8867
25.6,10.67,-0.5,0.8303
24.8,9.62,-0.453990499739547,0.774
23,9.52,-0.325568154457157,0.7176
21.8,9.26,-0.469471562785891,0.6612
20.9,7.86,-0.258819045102521,0.6049
19.8,6.98,-0.422618261740699,0.5485
18.9,8.35,-0.73135370161917,0.4922
17.7,6.28,-0.374606593415912,0.4358
16.9,6.05,-0.515038074910054,0.3794
16.5,5.37,-0.484809620246337,0.3555
15.7,5.66,-0.694658370458998,0.3639
16,4.74,-0.573576436351046,0.3723
16.4,3.96,-0.73135370161917,0.3807
19.1,1.2,-0.743144825477395,0.3892
23.1,2.06,-0.92050485345244,0.3976
26.9,2.14,-0.798635510047293,0.406
30,2.67,-0.224951054343865,0.4144
32.7,3.4,-0.469471562785891,0.4228
34.3,4.05,-0.342020143325669,0.4313
34.8,5.03,-0.292371704722737,0.4397
32.8,5.85,-0.139173100960066,0.4481
30.6,8.22,0.0697564737441255,0.4565
29.8,9.37,-0.190808995376545,0.4742
29.9,9.95,-0.374606593415912,0.501
30,9.72,-0.5,0.5279
31.4,9.73,-0.642787609686539,0.5547
32.4,9.06,-0.73135370161917,0.5816
33.3,9.5,-0.798635510047293,0.6084
33.2,9.55,-0.951056516295154,0.6353
31.6,10.03,-0.996194698091746,0.6621
29.8,9.63,-0.996194698091746,0.689
28.6,8.53,-0.984807753012208,0.7158
28.1,8.45,-0.956304755963035,0.7427
27.9,8.49,-0.965925826289068,0.7589
30,7.21,-0.956304755963035,0.7645
28.9,7.76,-0.992546151641322,0.77
29.4,8.1,-0.999847695156391,0.7756
33.3,8.01,-0.999390827019096,0.7811
37.8,7.58,-0.99026806874157,0.7867
40.9,8.99,-0.99026806874157,0.7922
42.2,9.08,-0.945518575599317,0.807
42.9,10.14,-0.927183854566787,0.8311
43,10.49,-0.927183854566787,0.8552
42.4,10.53,-0.92050485345244,0.8793
40.5,10.69,-0.90630778703665,0.9034
37.8,10.74,-0.913545457642601,0.9275
37.2,10.02,-0.90630778703665,0.9382
35.8,9.59,-0.939692620785908,0.9355
34.5,9.41,-0.978147600733806,0.9328
34.7,10.02,-0.997564050259824,0.9301
34.3,11.02,-0.99026806874157,0.9274
34.1,10.98,-0.956304755963035,0.9248
33.7,10.55,-0.927183854566787,0.9221
33.2,10.12,-0.939692620785908,0.9194
32.7,9.59,-0.961261695938319,0.9167
32.2,9.18,-0.961261695938319,0.914
32.3,9.65,-0.956304755963035,0.9113
32.6,9.58,-0.90630778703665,0.8591
32.4,9.01,-0.92050485345244,0.7573
31.5,8.8,-0.933580426497202,0.6555
31.4,8.98,-0.978147600733806,0.5537
35,8.7,-0.956304755963035,0.4519
39,7.15,-0.939692620785908,0.3501
42.6,6.36,-0.945518575599317,0.2483
45.3,6.18,-0.970295726275997,0.2053
46.4,6.62,-0.965925826289068,0.2213
46.6,6.39,-0.956304755963035,0.2372
45.6,6.28,-0.970295726275997,0.2532
41.8,6.75,-0.978147600733806,0.2691
35.9,6.91,-0.970295726275997,0.285
35,5.19,-0.945518575599317,0.2868
33.2,4.32,-0.974370064785235,0.2744
33,2.96,-0.978147600733806,0.2621
34.8,1.6,-0.997564050259824,0.2497
32.3,2.52,-0.829037572555042,0.2373
28.5,3.83,-0.838670567945424,0.2249
28.3,4.61,-0.891006524188368,0.2126
28.4,4.3,-0.857167300702112,0.2002
29.8,4.86,-0.798635510047293,0.1878
30.4,5.53,-0.754709580222772,0.1754
30.7,6.08,-0.694658370458997,0.1631
31.1,6.59,-0.656059028990507,0.1578
32.6,7.13,-0.559192903470747,0.1597
32.6,6.96,-0.529919264233205,0.1615
33.6,7.03,-0.4067366430758,0.1634
38,6.66,-0.438371146789077,0.1652
42.2,5.85,-0.544639035015027,0.1671
45.7,5.02,-0.681998360062498,0.1689
48.1,5.04,-0.777145961456971,0.1999
49.9,5.41,-0.829037572555042,0.2601
50.5,5.63,-0.939692620785908,0.3202
49.5,5.31,-0.998629534754574,0.3803
45.5,6.54,-0.92050485345244,0.4404
40.5,8.13,-0.719339800338651,0.5006
40,8.99,-0.358367949545301,0.5347
36.8,9.88,-0.190808995376545,0.5428
33.2,10.57,-0.17364817766693,0.5509
31.1,11.28,-0.121869343405147,0.5591
30.8,11.43,-0.0697564737441256,0.5672
29.6,10.61,-0.0523359562429444,0.5753
28.3,10.63,-0.0697564737441256,0.5834
28.2,10.65,-0.0871557427476583,0.5916
27.7,10.79,-0.121869343405147,0.5997
26,9.72,-0.156434465040231,0.6078
24.1,8.83,-0.17364817766693,0.6159
22.1,8.19,-0.139173100960066,0.5785
21.8,6.94,-0.258819045102521,0.4954
22.2,5.85,-0.224951054343865,0.4124
21.7,5.51,-0.20791169081776,0.3294
22.5,4.88,-0.258819045102521,0.2463
24.2,4.07,-0.422618261740699,0.1633
26.4,3.49,-0.453990499739547,0.0803
28.5,2.84,-0.629320391049838,0.0655
30.3,2.52,-0.829037572555042,0.119
31.6,2.06,-0.92050485345244,0.1726
32.1,1.49,-0.939692620785908,0.2261
31,1.08,-0.927183854566787,0.2796
28.6,1.7,-0.469471562785891,0.3332
26.1,5.53,-0.224951054343865,0.3867
26.3,6.71,-0.17364817766693,0.4402
26.3,7.58,-0.139173100960066,0.4938
26.2,8.09,-0.156434465040231,0.5473
26.3,8.2,-0.224951054343865,0.6008
27.2,7.87,-0.309016994374947,0.6543
27,8.05,-0.422618261740699,0.7079
27,8.69,-0.390731128489274,0.7614
27.2,9.19,-0.374606593415912,0.8149
27.6,9.53,-0.4067366430758,0.8685
28,9.27,-0.484809620246337,0.922
28.3,9.13,-0.529919264233205,0.9333
29.3,9.29,-0.559192903470747,0.9024
29,9.21,-0.529919264233205,0.8715
29.1,8.99,-0.438371146789077,0.8406
32.5,9.31,-0.4067366430758,0.8097
36.4,8.64,-0.4067366430758,0.7788
40.1,9.04,-0.422618261740699,0.7479
43,9.27,-0.4067366430758,0.7498
45.5,9.68,-0.342020143325669,0.7844
46.8,10.09,-0.309016994374947,0.819
46.8,10.58,-0.258819045102521,0.8535
44.2,11.91,-0.258819045102521,0.8881
41.3,12.66,-0.241921895599668,0.9227
40.2,13.22,-0.17364817766693,0.9355
40.5,13.92,-0.241921895599668,0.9265
40.6,14.26,-0.309016994374947,0.9176
40.6,14,-0.374606593415912,0.9086
40.8,13.73,-0.422618261740699,0.8996
41.2,13.77,-0.453990499739547,0.8906
40.8,13.21,-0.529919264233205,0.8816
40.2,12.32,-0.615661475325658,0.8727
39.7,11.96,-0.681998360062498,0.8637
38.5,10.83,-0.743144825477394,0.8547
36.5,9.53,-0.777145961456971,0.8457
35.2,9.16,-0.809016994374947,0.8187
32.8,6.77,-0.945518575599317,0.7735
31.5,5.89,-0.984807753012208,0.7283
31.2,4.97,-0.965925826289068,0.6831
34,4,-0.999847695156391,0.6379
37.5,2.62,-0.951056516295154,0.5927
40.5,1.63,-0.73135370161917,0.5475
43.2,1.51,0.139173100960065,0.5023
44.8,2.25,0.529919264233205,0.4571
45.3,2.77,0.754709580222772,0.4119
44.8,3.58,0.866025403784439,0.3667
42.2,4.31,0.927183854566787,0.3215
37.2,5.19,0.961261695938319,0.2763
34.6,6.01,0.997564050259824,0.2465
34.3,6.22,0.981627183447664,0.2321
32.9,5.85,0.99026806874157,0.2177
31.4,4.67,0.984807753012208,0.2032
31,4.81,0.933580426497202,0.1888
31.4,5.39,0.857167300702112,0.1744
31.5,4.32,0.669130606358858,0.1599
30.6,3.54,0.275637355816999,0.1455
29.7,2.47,0.529919264233205,0.1311
31.5,2.98,-0.64278760968654,0.1166
31.6,2.82,-0.292371704722737,0.1022
30.1,6.65,-0.358367949545301,0.151
29.7,8.25,-0.629320391049838,0.2629
28.2,10.41,-0.669130606358858,0.3749
23,12.25,-0.669130606358858,0.4869
19.7,12.09,-0.707106781186548,0.5988
17.8,12.03,-0.669130606358858,0.7108
18,12.39,-0.669130606358858,0.8228
20,12.87,-0.694658370458998,0.8785
20.7,12.94,-0.694658370458998,0.8781
20.5,13.08,-0.694658370458998,0.8777
19.7,12.52,-0.707106781186548,0.8773
18.2,11.24,-0.719339800338651,0.8769
16.5,10.22,-0.766044443118978,0.8765
12.6,9.3,-0.891006524188368,0.8366
12.1,9.24,-0.939692620785908,0.7574
11.9,8.92,-0.939692620785908,0.6782
11.5,8.73,-0.866025403784439,0.599
11.3,7.88,-0.838670567945424,0.5198
11.3,7.24,-0.838670567945424,0.4406
11.3,5.51,-0.874619707139396,0.3614
11.4,4.9,-0.956304755963035,0.2822
13.2,4.1,-0.974370064785235,0.203
12.6,3.95,-0.987688340595138,0.1238
14.4,4.44,-0.970295726275997,0.0446
15.8,6.18,-0.92050485345244,0.0427
15.8,6,-0.866025403784439,0.118
15.1,8.35,-0.743144825477395,0.1934
15.3,7.86,-0.669130606358858,0.2687
16.2,8.28,-0.601815023152048,0.3441
16.2,7.67,-0.64278760968654,0.4195
16.5,7.22,-0.743144825477395,0.4948
17.3,6.46,-0.819152044288992,0.5073
18.1,6.84,-0.891006524188368,0.4569
18.3,6.95,-0.92050485345244,0.4065
18.1,6.84,-0.965925826289068,0.356
16.9,7,-0.984807753012208,0.3056
14.2,7.13,-0.994521895368273,0.2552
10.6,5.84,-0.992546151641322,0.2226
10.2,5.61,-0.927183854566787,0.2077
10,5.5,-0.798635510047293,0.1928
10.5,6.33,-0.777145961456971,0.1779
12.7,6.7,-0.615661475325658,0.163
15,6.44,-0.544639035015027,0.1481
16.6,7.26,-0.5,0.1332
17.4,4.48,-0.4067366430758,0.1184
17.5,0.71,-0.99026806874157,0.1035
18.4,1.7,-0.64278760968654,0.0886
19.6,3.94,-0.5,0.0737
19.8,5.47,-0.156434465040231,0.0632
15.3,7.28,0.224951054343865,0.0571
13.2,7.91,0.275637355816999,0.0511
10.7,7.06,0.3583679495453,0.045
10.3,5.64,0.422618261740699,0.0389
11.6,4,0.601815023152048,0.0329
13.5,2.78,0.788010753606722,0.0268
15.4,1.92,0.987688340595138,0.0303
17.4,1.96,0.965925826289068,0.0434
19,2.69,0.857167300702112,0.0566
19.7,3.52,0.819152044288992,0.0697
19.5,4.48,0.777145961456971,0.0828
18.2,5.74,0.819152044288992,0.0959
16.9,7.36,0.798635510047293,0.1376
17.3,7.75,0.777145961456971,0.2078
17.3,8.62,0.788010753606722,0.2779
17.8,9.03,0.777145961456971,0.3481
18.1,9.92,0.754709580222772,0.4183
19.9,9.9,0.707106781186548,0.4884
20.8,10,0.656059028990507,0.5586
21.8,10.02,0.587785252292473,0.6288
23.5,10.65,0.529919264233205,0.6989
25.1,9.44,0.4067366430758,0.7691
26.5,8.82,0.309016994374948,0.8393
29.8,8.94,0.17364817766693,0.8445
35,8.95,-0.469471562785891,0.7848
34.2,8.74,-0.544639035015027,0.725
33.6,8.99,-0.73135370161917,0.6653
35,8.51,-0.913545457642601,0.6056
35.9,7.41,-0.998629534754574,0.5458
35.1,5.95,-0.939692620785908,0.4861
35.1,6.18,-0.92050485345244,0.4359
34.3,6.52,-0.848048096156426,0.3953
32.7,6.17,-0.766044443118978,0.3547
31.4,5.45,-0.719339800338651,0.3141
28.8,4.5,-0.601815023152048,0.2734
25.4,5.11,-0.390731128489274,0.2328
20.5,5.32,-0.20791169081776,0.2085
19.5,5.06,-0.156434465040231,0.2006
18.5,4.02,-0.104528463267653,0.1927
17.6,3.2,0.034899496702501,0.1848
16.8,3.28,0.207911690817759,0.1769
16.5,1.68,0.292371704722737,0.1689
16,1.87,0.275637355816999,0.161
15.7,2.33,0.422618261740699,0.1531
15.4,2.78,0.866025403784439,0.1452
15,3.4,0.970295726275996,0.1372
14.9,3.42,0.992546151641322,0.1293
15.3,3.18,0.913545457642601,0.1214
16.1,3.14,0.798635510047293,0.1135
17.4,2.25,0.529919264233205,0.1056
19.2,2.31,0.309016994374948,0.0976
20.6,3.76,0.422618261740699,0.0897
22,4.3,0.422618261740699,0.0818
24.6,3.51,0.0871557427476582,0.0739
28.1,2.86,-0.20791169081776,0.0659
31.2,3.28,-0.20791169081776,0.058
33.7,3.64,-0.3583679495453,0.0501
35.1,3.11,-0.544639035015027,0.0422
31.5,3.26,-0.681998360062498,0.0343
27.1,4.44,-0.92050485345244,0.0263
26.5,5.06,-0.615661475325658,0.0568
27.6,6.85,-0.559192903470747,0.1255
26.4,6.55,-0.515038074910054,0.1943
25.5,6.82,-0.629320391049838,0.263
26.7,8.08,-0.587785252292473,0.3318
27.6,7.96,-0.544639035015027,0.4006
27.3,7.64,-0.601815023152048,0.4693
27.4,6.89,-0.64278760968654,0.5381
25.2,9.46,-0.275637355816999,0.6068
21.2,9.38,-0.374606593415912,0.6756
18.9,9.42,-0.374606593415912,0.7444
16.9,9.14,-0.390731128489274,0.7565
17.6,9.27,-0.4067366430758,0.7121
17.5,8.95,-0.422618261740699,0.6676
17,8.13,-0.529919264233205,0.6231
17,8.08,-0.515038074910054,0.5787
16.7,7.16,-0.453990499739547,0.5342
17.2,6.94,-0.587785252292473,0.4897
18.2,6.59,-0.5,0.4492
19,6.66,-0.544639035015027,0.4125
19.1,6.91,-0.559192903470747,0.3758
18.3,6.98,-0.484809620246337,0.3392
16.2,6.56,-0.358367949545301,0.3025
13.5,6.02,-0.190808995376545,0.2658
11.2,4.99,-0.544639035015027,0.2456
10.5,5.41,-0.559192903470747,0.2418
10,5.29,-0.374606593415912,0.2381
9.1,5.28,-0.17364817766693,0.2343
8.1,5.12,-0.0697564737441256,0.2305
7,4.62,-0.0871557427476583,0.2268
6.3,5.12,0.0697564737441253,0.223
6.1,3.4,0.034899496702501,0.2192
5.8,3.22,0.121869343405147,0.2154
6,2.45,0.207911690817759,0.2117
6.1,2.24,0.17364817766693,0.2079
6,1.81,0.104528463267653,0.2041
7.4,1.75,0.4067366430758,0.2004
8,0.71,0.99026806874157,0.1966
8.8,1.66,0.422618261740699,0.1928
10.6,2.64,0.484809620246337,0.189
12.9,1.49,0.743144825477394,0.1853
15.4,1.84,0.707106781186548,0.1815
17.3,1.44,0.559192903470747,0.1777
18.8,1.48,0.469471562785891,0.174
19.9,1.39,0.3583679495453,0.1702
19.9,1.22,0.156434465040231,0.1664
19.8,1.2,0.669130606358858,0.1626
19.6,1.46,0.275637355816999,0.1589
17.8,1.84,0.374606593415912,0.1551
17.1,3.11,0.104528463267654,0.1513
17.6,2.72,-0.292371704722737,0.1476
14.5,2.59,-0.469471562785891,0.1438
14.2,2.82,-0.390731128489274,0.14
14.4,3.54,-0.484809620246337,0.1362
13.9,3.48,-0.629320391049838,0.1325
14,3.96,-0.73135370161917,0.1287
13.8,4.06,-0.788010753606722,0.1249
13,3.52,-0.965925826289068,0.1212
12.7,2.72,-0.956304755963035,0.1174
12.4,3.09,-0.90630778703665,0.1136
10.7,3.62,-0.629320391049838,0.1099
13.5,3.61,-0.719339800338651,0.1061
13.7,3.55,-0.984807753012208,0.1023
16.7,2.4,-0.999390827019096,0.0985
20.6,1.89,-0.848048096156426,0.0948
23.8,2.06,-0.970295726275997,0.091
27,2.28,-0.788010753606722,0.0872
28.9,1.56,-0.64278760968654,0.0835
30,1.25,-0.484809620246337,0.0797
30.4,2.44,-0.573576436351046,0.0759
28.2,2.97,-0.544639035015027,0.0721
25.4,2.42,-0.615661475325658,0.0684
23.5,3.49,-0.974370064785235,0.0646
22.9,4.32,-0.996194698091746,0.0608
23.1,4.72,-0.996194698091746,0.0571
23,4.9,-0.999847695156391,0.0533
22.2,5.33,-0.994521895368273,0.0495
21.2,5.4,-0.999847695156391,0.0457
20.8,5.64,-0.992546151641322,0.042
20.9,5.82,-0.945518575599317,0.0382
19.4,6.55,-0.978147600733806,0.0344
19,6.83,-0.996194698091746,0.0307
19.1,7.51,-0.999390827019096,0.0269
19.6,7.93,-0.996194698091746,0.0362
17.5,7.1,-0.999847695156391,0.0585
17.7,7.71,-0.998629534754574,0.0808
18.1,8.14,-0.994521895368273,0.1031
21.4,8.41,-0.998629534754574,0.1254
25.6,7.3,-0.999847695156391,0.1478
29.6,7.41,-0.999390827019096,0.1701
32.7,7.42,-0.997564050259824,0.209
34.7,7.47,-0.978147600733806,0.2644
35.6,7.35,-0.965925826289068,0.3198
35.2,7.21,-0.945518575599317,0.3752
32.5,7.07,-0.874619707139396,0.4306
27.2,7.31,-0.766044443118978,0.486
23.6,6.71,-0.292371704722737,0.4994
22.5,8.1,-2.44921270764475e-16,0.4708
20.1,7.9,-0.0174524064372836,0.4422
19.2,7.21,-0.0523359562429444,0.4135
18.8,6.74,-0.104528463267653,0.3849
16.8,6.82,-0.190808995376545,0.3562
14.8,6.62,-0.0697564737441256,0.3276
12.5,5.51,-0.0523359562429444,0.299
10.7,4.72,0.0871557427476582,0.2703
9.7,3.28,0.207911690817759,0.2417
9.2,2.69,0.258819045102521,0.2131
9,2.69,0.743144825477394,0.2083
7.2,2.16,0.974370064785235,0.2274
8.3,2.69,0.965925826289068,0.2465
9.6,3.47,0.544639035015027,0.2656
11.6,4.15,0.258819045102521,0.2847
15.1,5.12,0.207911690817759,0.3038
19,5.7,0.258819045102521,0.3229
22.9,6.58,0.292371704722737,0.3814
26.5,7.69,0.224951054343865,0.4791
29.7,8.08,0.207911690817759,0.5768
32.1,8.45,0.104528463267654,0.6745
31.5,8.61,0.0523359562429438,0.7722
28.8,9,0.0174524064372834,0.8699
27.9,9.7,-0.0348994967025009,0.8929
27.6,9.52,-0.156434465040231,0.8412
27,9.39,-0.20791169081776,0.7895
27,9.08,-0.325568154457157,0.7378
26.8,8.59,-0.422618261740699,0.6861
26.7,8.43,-0.559192903470747,0.6344
26.7,8.08,-0.656059028990507,0.5827
26.8,7.94,-0.754709580222772,0.531
26.5,7.99,-0.848048096156426,0.4793
26.5,8.32,-0.874619707139396,0.4276
26.2,8.45,-0.891006524188368,0.3759
25.7,7.56,-0.898794046299167,0.366
24.3,6.16,-0.974370064785235,0.398
20.5,4.49,-0.978147600733806,0.43
20.2,3.79,-0.951056516295154,0.4621
25.9,2.28,-0.92050485345244,0.4941
30.8,1.17,-0.515038074910054,0.5261
35,1.8,0.0523359562429438,0.5581
38.6,2.9,0.0348994967025011,0.5901
41.3,3.26,0.309016994374948,0.6222
42.9,4.22,0.374606593415912,0.6542
42.9,5.51,0.484809620246337,0.6862
39,7.29,0.422618261740699,0.7182
34.6,8.44,0.325568154457157,0.7502
34.2,9.36,0.241921895599668,0.7741
34.6,9.92,0.0697564737441255,0.7898
34,10.01,-0.0523359562429436,0.8055
33.3,10.14,-0.17364817766693,0.8212
33.8,9.93,-0.292371704722737,0.8369
33.8,9.35,-0.422618261740699,0.8526
33.3,9.08,-0.469471562785891,0.8683
